trade_id,symbol,timeframe,side,entry_time,exit_time,entry,exit,size,close_pct,remaining_size,is_partial,entry_h1_signal,exit_h1_signal,extreme,trail_stop,gross,fee,net,result
29,APT,M15+H1,SHORT,2026-03-01 19:15,2026-03-01 23:00,0.9186,0.933,1000.0,100.0,0.0,NO,SHORT,SHORT,0.9044,0.931532,-15.676,0.7196,-16.3956,TRAIL
30,APT,M15+H1,LONG,2026-03-03 09:00,2026-03-03 10:00,0.9802,0.9569,1000.0,100.0,0.0,NO,LONG,LONG,0.9873,0.957681,-23.7707,0.7055,-24.4762,TRAIL
31,APT,M15+H1,SHORT,2026-03-07 11:15,2026-03-08 10:15,0.9522,0.9513,1000.0,100.0,0.0,NO,SHORT,SHORT,0.9193,0.946879,0.9452,0.7137,0.2315,TRAIL
32,APT,M15+H1,LONG,2026-03-10 14:15,2026-03-10 18:15,0.9727,0.9675,1000.0,100.0,0.0,NO,LONG,LONG,0.9994,0.969418,-5.3459,0.7121,-6.058,TRAIL
33,APT,M15+H1,SHORT,2026-03-13 00:30,2026-03-13 03:45,0.9181,0.9479,1000.0,100.0,0.0,NO,SHORT,,0.9154,0.942862,-32.4583,0.7256,-33.1839,TRAIL
34,APT,M15+H1,LONG,2026-03-17 08:30,2026-03-18 11:45,1.0027,0.9831,1000.0,100.0,0.0,NO,LONG,,1.017,0.98649,-19.5472,0.707,-20.2542,TRAIL
35,APT,M15+H1,SHORT,2026-03-28 14:00,2026-03-29 23:45,0.9504,0.9217,1000.0,100.0,0.0,NO,SHORT,SHORT,0.8921,0.918863,30.1978,0.7032,29.4946,TRAIL
36,APT,M15+H1,LONG,2026-04-11 01:45,2026-04-12 01:30,0.8607,0.8372,1000.0,100.0,0.0,NO,LONG,,0.8801,0.853697,-27.3034,0.7043,-28.0076,TRAIL
37,APT,M15+H1,SHORT,2026-04-13 09:30,2026-04-13 13:45,0.8182,0.8457,1000.0,100.0,0.0,NO,SHORT,,0.8178,0.842334,-33.6104,0.726,-34.3364,TRAIL
38,APT,M15+H1,LONG,2026-04-16 00:30,2026-04-16 14:00,0.8893,0.9242,1000.0,100.0,0.0,NO,LONG,LONG,0.9551,0.926447,39.2443,0.728,38.5163,TRAIL
39,APT,M15+H1,SHORT,2026-04-20 05:45,2026-04-20 10:00,0.913,0.9409,1000.0,100.0,0.0,NO,SHORT,SHORT,0.9125,0.939875,-30.5586,0.7249,-31.2835,TRAIL
40,APT,M15+H1,LONG,2026-04-26 22:45,2026-04-27 05:30,0.983,0.9639,1000.0,100.0,0.0,NO,LONG,LONG,0.9944,0.964568,-19.4303,0.7071,-20.1374,TRAIL
41,APT,M15+H1,SHORT,2026-05-04 15:00,2026-05-05 11:15,0.9899,0.9891,1000.0,100.0,0.0,NO,SHORT,SHORT,0.9576,0.986328,0.8082,0.7137,0.0945,TRAIL
42,APT,M15+H1,LONG,2026-05-06 16:30,2026-05-07 01:45,1.0151,1.0012,1000.0,100.0,0.0,NO,LONG,LONG,1.0328,1.001816,-13.6932,0.7091,-14.4023,TRAIL
43,APT,M15+H1,SHORT,2026-05-13 15:15,2026-05-14 14:30,1.0464,1.0512,1000.0,100.0,0.0,NO,SHORT,SHORT,1.0204,1.051012,-4.5872,0.7156,-5.3028,TRAIL
44,APT,M15+H1,LONG,2026-05-21 17:15,2026-05-22 18:30,0.9731,0.964,1000.0,100.0,0.0,NO,LONG,LONG,1.0019,0.971843,-9.3516,0.7107,-10.0622,TRAIL
45,APT,M15+H1,SHORT,2026-05-29 10:45,2026-05-29 15:00,0.9209,0.9226,1000.0,100.0,0.0,NO,SHORT,SHORT,0.8866,0.913198,-1.846,0.7147,-2.5607,TRAIL
46,APT,M15+H1,LONG,2026-06-01 04:00,2026-06-01 06:30,0.9515,0.9239,1000.0,100.0,0.0,NO,LONG,,0.9525,0.923925,-29.0068,0.7036,-29.7105,TRAIL
47,APT,M15+H1,SHORT,2026-06-01 11:30,2026-06-01 16:45,0.9261,0.9283,1000.0,100.0,0.0,NO,SHORT,SHORT,0.8992,0.926176,-2.3756,0.7148,-3.0904,TRAIL
