trade_id,symbol,timeframe,side,entry_time,exit_time,entry,exit,size,close_pct,remaining_size,is_partial,entry_h1_signal,exit_h1_signal,extreme,trail_stop,gross,fee,net,result
32,ENA,M15+H1,LONG,2026-01-14 14:45,2026-01-14 17:45,0.2418,0.2413,1000.0,100.0,0.0,NO,LONG,LONG,0.2492,0.241724,-2.0678,0.7133,-2.7811,TRAIL
33,ENA,M15+H1,SHORT,2026-01-18 06:15,2026-01-19 00:00,0.2173,0.1913,1000.0,100.0,0.0,NO,SHORT,SHORT,0.1743,0.179529,119.6503,0.6713,118.979,TRAIL
34,ENA,M15+H1,LONG,2026-02-14 06:45,2026-02-15 08:30,0.1211,0.1267,1000.0,100.0,0.0,NO,LONG,LONG,0.131,0.12707,46.2428,0.7305,45.5123,TRAIL
35,ENA,M15+H1,SHORT,2026-02-18 04:00,2026-02-19 19:30,0.1202,0.1104,1000.0,100.0,0.0,NO,SHORT,SHORT,0.1069,0.110107,81.5308,0.6849,80.8459,TRAIL
36,ENA,M15+H1,LONG,2026-02-26 12:30,2026-02-26 15:15,0.1102,0.1069,1000.0,100.0,0.0,NO,LONG,LONG,0.1106,0.107282,-29.9456,0.7033,-30.6489,TRAIL
37,ENA,M15+H1,SHORT,2026-03-01 20:30,2026-03-01 22:00,0.1009,0.104,1000.0,100.0,0.0,NO,SHORT,SHORT,0.1007,0.103721,-30.7235,0.725,-31.4485,TRAIL
38,ENA,M15+H1,LONG,2026-03-03 03:30,2026-03-03 08:45,0.1134,0.1113,1000.0,100.0,0.0,NO,LONG,LONG,0.1152,0.111744,-18.5185,0.7074,-19.2259,TRAIL
39,ENA,M15+H1,SHORT,2026-03-07 17:45,2026-03-08 23:15,0.1021,0.0996,1000.0,100.0,0.0,NO,SHORT,SHORT,0.0965,0.099395,24.4858,0.7053,23.7805,TRAIL
40,ENA,M15+H1,LONG,2026-03-10 18:45,2026-03-11 08:00,0.1033,0.1009,1000.0,100.0,0.0,NO,LONG,,0.1041,0.100977,-23.2333,0.7057,-23.939,TRAIL
41,ENA,M15+H1,SHORT,2026-03-19 22:15,2026-03-20 05:00,0.1032,0.1057,1000.0,100.0,0.0,NO,SHORT,SHORT,0.1024,0.105472,-24.2248,0.7226,-24.9475,TRAIL
42,ENA,M15+H1,LONG,2026-04-07 20:15,2026-04-08 03:45,0.0838,0.0894,1000.0,100.0,0.0,NO,LONG,LONG,0.0922,0.089434,66.8258,0.7379,66.0879,TRAIL
43,ENA,M15+H1,SHORT,2026-04-21 12:00,2026-04-22 02:15,0.11262,0.11277,1000.0,100.0,0.0,NO,SHORT,SHORT,0.1093,0.112579,-1.3319,0.7145,-2.0464,TRAIL
44,ENA,M15+H1,LONG,2026-04-26 20:15,2026-04-27 05:00,0.10948,0.1099,1000.0,100.0,0.0,NO,LONG,LONG,0.11361,0.110202,3.8363,0.7154,3.1209,TRAIL
45,ENA,M15+H1,SHORT,2026-04-30 02:30,2026-05-01 13:45,0.10289,0.10497,1000.0,100.0,0.0,NO,SHORT,,0.10136,0.104401,-20.2158,0.7212,-20.937,TRAIL
46,ENA,M15+H1,LONG,2026-05-06 04:30,2026-05-06 13:00,0.11027,0.12035,1000.0,100.0,0.0,NO,LONG,LONG,0.12626,0.122472,91.412,0.7466,90.6654,TRAIL
47,ENA,M15+H1,SHORT,2026-05-13 00:45,2026-05-13 18:30,0.12199,0.11826,1000.0,100.0,0.0,NO,SHORT,SHORT,0.11454,0.117976,30.5763,0.7031,29.8732,TRAIL
48,ENA,M15+H1,LONG,2026-05-22 03:15,2026-05-22 14:15,0.10734,0.10655,1000.0,100.0,0.0,NO,LONG,LONG,0.11025,0.106942,-7.3598,0.7114,-8.0712,TRAIL
49,ENA,M15+H1,SHORT,2026-05-24 15:45,2026-05-25 00:15,0.09893,0.09912,1000.0,100.0,0.0,NO,SHORT,SHORT,0.09618,0.099065,-1.9205,0.7147,-2.6352,TRAIL
50,ENA,M15+H1,LONG,2026-06-03 04:00,2026-06-03 09:30,0.09152,0.09978,1000.0,100.0,0.0,NO,LONG,LONG,0.10477,0.101627,90.2535,0.7462,89.5073,TRAIL
