trade_id,symbol,timeframe,side,entry_time,exit_time,entry,exit,size,close_pct,remaining_size,is_partial,entry_h1_signal,exit_h1_signal,extreme,trail_stop,gross,fee,net,result
18,SEI,M15+H1,LONG,2025-11-25 02:00,2025-11-25 15:00,0.1362,0.1333,1000.0,100.0,0.0,NO,LONG,,0.1375,0.133375,-21.2922,0.7064,-21.9986,TRAIL
19,SEI,M15+H1,SHORT,2025-12-02 04:30,2025-12-02 12:45,0.1226,0.125,1000.0,100.0,0.0,NO,SHORT,SHORT,0.1207,0.124321,-19.5759,0.721,-20.2968,TRAIL
20,SEI,M15+H1,LONG,2025-12-03 09:45,2025-12-04 13:00,0.1397,0.138,1000.0,100.0,0.0,NO,LONG,,0.1424,0.138128,-12.1689,0.7097,-12.8786,TRAIL
21,SEI,M15+H1,SHORT,2025-12-06 06:30,2025-12-06 14:30,0.1264,0.1302,1000.0,100.0,0.0,NO,SHORT,SHORT,0.1256,0.129368,-30.0633,0.7247,-30.788,TRAIL
22,SEI,M15+H1,LONG,2025-12-09 13:15,2025-12-09 21:30,0.1341,0.1369,1000.0,100.0,0.0,NO,LONG,LONG,0.1413,0.137061,20.8799,0.7215,20.1585,TRAIL
23,SEI,M15+H1,SHORT,2025-12-13 02:45,2025-12-15 01:30,0.1294,0.126,1000.0,100.0,0.0,NO,SHORT,SHORT,0.1221,0.125763,26.2751,0.7046,25.5705,TRAIL
24,SEI,M15+H1,LONG,2025-12-28 12:15,2025-12-28 19:00,0.117,0.1138,1000.0,100.0,0.0,NO,LONG,LONG,0.1175,0.113975,-27.3504,0.7042,-28.0547,TRAIL
25,SEI,M15+H1,SHORT,2025-12-31 16:45,2026-01-01 13:00,0.1113,0.1126,1000.0,100.0,0.0,NO,SHORT,SHORT,0.1093,0.112579,-11.6801,0.7182,-12.3983,TRAIL
26,SEI,M15+H1,LONG,2026-01-02 14:30,2026-01-03 07:15,0.1167,0.1193,1000.0,100.0,0.0,NO,LONG,LONG,0.1233,0.119601,22.2793,0.722,21.5574,TRAIL
27,SEI,M15+H1,SHORT,2026-01-09 12:45,2026-01-09 16:00,0.1206,0.1245,1000.0,100.0,0.0,NO,SHORT,SHORT,0.1206,0.124218,-32.3383,0.7255,-33.0639,TRAIL
28,SEI,M15+H1,LONG,2026-01-14 09:00,2026-01-14 18:30,0.126,0.1241,1000.0,100.0,0.0,NO,LONG,LONG,0.1289,0.125033,-15.0794,0.7086,-15.788,TRAIL
29,SEI,M15+H1,SHORT,2026-01-17 03:30,2026-01-17 14:45,0.1192,0.1222,1000.0,100.0,0.0,NO,SHORT,,0.1185,0.122055,-25.1678,0.723,-25.8908,TRAIL
30,SEI,M15+H1,LONG,2026-02-14 03:45,2026-02-15 12:45,0.0759,0.0753,1000.0,100.0,0.0,NO,LONG,,0.0789,0.076533,-7.9051,0.7112,-8.6163,TRAIL
