trade_id,symbol,timeframe,side,entry_time,exit_time,entry,exit,size,close_pct,remaining_size,is_partial,entry_h1_signal,exit_h1_signal,extreme,trail_stop,gross,fee,net,result
14,ETH,M15+H1,LONG,2025-10-26 01:00,2025-10-27 21:15,3951.84,4106.99,1000.0,100.0,0.0,NO,LONG,LONG,4253.0,4125.41,39.2602,0.728,38.5322,TRAIL
15,ETH,M15+H1,SHORT,2025-11-02 17:45,2025-11-04 21:45,3857.7,3213.77,1000.0,100.0,0.0,NO,SHORT,SHORT,3055.0,3146.65,166.9207,0.6544,166.2663,TRAIL
16,ETH,M15+H1,LONG,2025-11-08 10:15,2025-11-10 14:45,3447.0,3540.0,1000.0,100.0,0.0,NO,LONG,LONG,3658.0,3548.26,26.98,0.7236,26.2564,TRAIL
17,ETH,M15+H1,SHORT,2025-11-13 16:00,2025-11-13 23:15,3388.73,3252.36,1000.0,100.0,0.0,NO,SHORT,SHORT,3152.49,3247.0647,40.2422,0.6996,39.5426,TRAIL
18,ETH,M15+H1,LONG,2025-11-25 05:30,2025-11-26 12:00,2931.0,2891.65,1000.0,100.0,0.0,NO,LONG,LONG,2983.8,2894.286,-13.4255,0.7092,-14.1347,TRAIL
19,ETH,M15+H1,SHORT,2025-12-02 05:30,2025-12-02 14:30,2799.11,2886.0,1000.0,100.0,0.0,NO,SHORT,SHORT,2780.6,2864.018,-31.042,0.7251,-31.7671,TRAIL
20,ETH,M15+H1,LONG,2025-12-04 12:00,2025-12-04 19:00,3188.69,3088.53,1000.0,100.0,0.0,NO,LONG,LONG,3227.66,3130.8302,-31.411,0.7028,-32.1138,TRAIL
21,ETH,M15+H1,SHORT,2025-12-07 14:15,2025-12-07 15:45,2938.07,3025.82,1000.0,100.0,0.0,NO,SHORT,SHORT,2924.97,3012.7191,-29.8665,0.7247,-30.5912,TRAIL
22,ETH,M15+H1,LONG,2025-12-09 13:00,2025-12-10 01:30,3131.9,3294.69,1000.0,100.0,0.0,NO,LONG,LONG,3397.5,3295.575,51.978,0.7326,51.2455,TRAIL
23,ETH,M15+H1,SHORT,2025-12-13 05:15,2025-12-15 02:00,3087.81,3119.79,1000.0,100.0,0.0,NO,SHORT,SHORT,3022.51,3113.1853,-10.3569,0.7177,-11.0746,TRAIL
