trade_no,symbol,entry_time,exit_time,side,exit_reason,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
394,ETHUSDT,2024-07-30 02:35:00+00:00,2024-07-30 02:35:00+00:00,SHORT,TP,3295.24,3291.9448,15.173402,50.0,35.0,15.0,WIN,-9340.0
395,ETHUSDT,2024-07-30 07:15:00+00:00,2024-07-30 07:15:00+00:00,LONG,TP,3336.89,3340.2269,14.984012,50.0,35.0,15.0,WIN,-9325.0
396,ETHUSDT,2024-07-30 14:30:00+00:00,2024-07-30 14:35:00+00:00,SHORT,TP,3321.29,3317.9687,15.054392,50.0,35.0,15.0,WIN,-9310.0
397,ETHUSDT,2024-07-31 02:30:00+00:00,2024-07-31 05:50:00+00:00,LONG,TP,3303.4,3306.7034,15.135921,50.0,35.0,15.0,WIN,-9295.0
398,ETHUSDT,2024-07-31 05:55:00+00:00,2024-07-31 06:00:00+00:00,LONG,TP,3300.12,3303.4201,15.150964,50.0,35.0,15.0,WIN,-9280.0
399,ETHUSDT,2024-08-01 11:05:00+00:00,2024-08-01 11:25:00+00:00,LONG,TP,3189.02,3192.209,15.678798,50.0,35.0,15.0,WIN,-9265.0
400,ETHUSDT,2024-08-01 14:40:00+00:00,2024-08-01 14:40:00+00:00,SHORT,TP,3166.32,3163.1537,15.791202,50.0,35.0,15.0,WIN,-9250.0
401,ETHUSDT,2024-08-01 21:50:00+00:00,2024-08-01 22:05:00+00:00,LONG,TP,3178.27,3181.4483,15.731829,50.0,35.0,15.0,WIN,-9235.0
402,ETHUSDT,2024-08-02 05:05:00+00:00,2024-08-02 05:10:00+00:00,SHORT,TP,3160.59,3157.4294,15.819831,50.0,35.0,15.0,WIN,-9220.0
403,ETHUSDT,2024-08-02 14:30:00+00:00,2024-08-02 14:30:00+00:00,SHORT,TP,3135.03,3131.895,15.948811,50.0,35.0,15.0,WIN,-9205.0
404,ETHUSDT,2024-08-03 15:50:00+00:00,2024-08-03 15:50:00+00:00,SHORT,TP,2959.01,2956.051,16.897543,50.0,35.0,15.0,WIN,-9190.0
405,ETHUSDT,2024-08-04 02:20:00+00:00,2024-08-04 02:20:00+00:00,LONG,TP,2913.68,2916.5937,17.160429,50.0,35.0,15.0,WIN,-9175.0
406,ETHUSDT,2024-08-04 07:45:00+00:00,2024-08-04 07:45:00+00:00,SHORT,TP,2893.88,2890.9861,17.277842,50.0,35.0,15.0,WIN,-9160.0
407,ETHUSDT,2024-08-04 12:05:00+00:00,2024-08-04 12:05:00+00:00,LONG,TP,2917.07,2919.9871,17.140487,50.0,35.0,15.0,WIN,-9145.0
408,ETHUSDT,2024-08-05 10:10:00+00:00,2024-08-05 10:10:00+00:00,SHORT,TP,2286.56,2284.2734,21.866909,50.0,35.0,15.0,WIN,-9130.0
409,ETHUSDT,2024-08-06 00:30:00+00:00,2024-08-06 00:30:00+00:00,LONG,TP,2512.76,2515.2728,19.898438,50.0,35.0,15.0,WIN,-9115.0
410,ETHUSDT,2024-08-06 14:30:00+00:00,2024-08-06 14:30:00+00:00,LONG,TP,2528.11,2530.6381,19.77762,50.0,35.0,15.0,WIN,-9100.0
411,ETHUSDT,2024-08-06 21:30:00+00:00,2024-08-06 21:30:00+00:00,SHORT,TP,2489.58,2487.0904,20.083709,50.0,35.0,15.0,WIN,-9085.0
412,ETHUSDT,2024-08-07 04:15:00+00:00,2024-08-07 04:15:00+00:00,LONG,TP,2517.12,2519.6371,19.863972,50.0,35.0,15.0,WIN,-9070.0
413,ETHUSDT,2024-08-07 11:25:00+00:00,2024-08-07 11:25:00+00:00,SHORT,TP,2486.7,2484.2133,20.106969,50.0,35.0,15.0,WIN,-9055.0
414,ETHUSDT,2024-08-08 01:25:00+00:00,2024-08-08 01:40:00+00:00,LONG,TP,2389.99,2392.38,20.92059,50.0,35.0,15.0,WIN,-9040.0
415,ETHUSDT,2024-08-08 09:10:00+00:00,2024-08-08 13:50:00+00:00,SHORT,TP,2413.74,2411.3263,20.714741,50.0,35.0,15.0,WIN,-9025.0
416,ETHUSDT,2024-08-09 22:55:00+00:00,2024-08-09 23:55:00+00:00,LONG,TP,2597.58,2600.1776,19.248685,50.0,35.0,15.0,WIN,-9010.0
417,ETHUSDT,2024-08-10 15:05:00+00:00,2024-08-10 15:55:00+00:00,SHORT,TP,2606.74,2604.1333,19.181046,50.0,35.0,15.0,WIN,-8995.0
418,ETHUSDT,2024-08-11 00:15:00+00:00,2024-08-11 00:15:00+00:00,LONG,TP,2622.05,2624.672,19.069049,50.0,35.0,15.0,WIN,-8980.0
419,ETHUSDT,2024-08-11 12:30:00+00:00,2024-08-11 12:30:00+00:00,SHORT,TP,2640.42,2637.7796,18.936381,50.0,35.0,15.0,WIN,-8965.0
420,ETHUSDT,2024-08-12 07:45:00+00:00,2024-08-12 07:45:00+00:00,LONG,TP,2566.23,2568.7962,19.483834,50.0,35.0,15.0,WIN,-8950.0
421,ETHUSDT,2024-08-12 18:55:00+00:00,2024-08-12 18:55:00+00:00,SHORT,TP,2631.99,2629.358,18.997033,50.0,35.0,15.0,WIN,-8935.0
422,ETHUSDT,2024-08-12 20:55:00+00:00,2024-08-12 21:40:00+00:00,LONG,TP,2684.53,2687.2145,18.625234,50.0,35.0,15.0,WIN,-8920.0
423,ETHUSDT,2024-08-13 03:50:00+00:00,2024-08-13 03:50:00+00:00,SHORT,TP,2656.3,2653.6437,18.823175,50.0,35.0,15.0,WIN,-8905.0
424,ETHUSDT,2024-08-13 14:00:00+00:00,2024-08-13 14:00:00+00:00,LONG,TP,2667.6,2670.2676,18.74344,50.0,35.0,15.0,WIN,-8890.0
425,ETHUSDT,2024-08-14 13:30:00+00:00,2024-08-14 13:30:00+00:00,SHORT,TP,2719.18,2716.4608,18.387896,50.0,35.0,15.0,WIN,-8875.0
426,ETHUSDT,2024-08-14 21:20:00+00:00,2024-08-14 21:20:00+00:00,LONG,TP,2671.46,2674.1315,18.716357,50.0,35.0,15.0,WIN,-8860.0
427,ETHUSDT,2024-08-15 02:15:00+00:00,2024-08-15 02:15:00+00:00,SHORT,TP,2652.65,2649.9974,18.849075,50.0,35.0,15.0,WIN,-8845.0
428,ETHUSDT,2024-08-15 13:20:00+00:00,2024-08-15 13:25:00+00:00,LONG,TP,2648.79,2651.4388,18.876544,50.0,35.0,15.0,WIN,-8830.0
429,ETHUSDT,2024-08-15 18:10:00+00:00,2024-08-15 18:10:00+00:00,SHORT,TP,2567.24,2564.6728,19.476169,50.0,35.0,15.0,WIN,-8815.0
430,ETHUSDT,2024-08-16 12:40:00+00:00,2024-08-16 12:40:00+00:00,SHORT,TP,2569.69,2567.1203,19.4576,50.0,35.0,15.0,WIN,-8800.0
431,ETHUSDT,2024-08-16 19:20:00+00:00,2024-08-16 19:20:00+00:00,LONG,TP,2617.54,2620.1575,19.101905,50.0,35.0,15.0,WIN,-8785.0
432,ETHUSDT,2024-08-18 03:00:00+00:00,2024-08-18 03:00:00+00:00,LONG,TP,2630.07,2632.7001,19.010901,50.0,35.0,15.0,WIN,-8770.0
433,ETHUSDT,2024-08-18 04:10:00+00:00,2024-08-18 04:25:00+00:00,SHORT,TP,2604.2,2601.5958,19.199754,50.0,35.0,15.0,WIN,-8755.0
434,ETHUSDT,2024-08-18 08:55:00+00:00,2024-08-18 09:05:00+00:00,LONG,TP,2616.81,2619.4268,19.107234,50.0,35.0,15.0,WIN,-8740.0
435,ETHUSDT,2024-08-19 17:25:00+00:00,2024-08-19 17:25:00+00:00,LONG,TP,2594.98,2597.575,19.267971,50.0,35.0,15.0,WIN,-8725.0
436,ETHUSDT,2024-08-20 11:15:00+00:00,2024-08-20 11:20:00+00:00,SHORT,TP,2648.93,2646.2811,18.875546,50.0,35.0,15.0,WIN,-8710.0
437,ETHUSDT,2024-08-21 04:25:00+00:00,2024-08-21 05:05:00+00:00,LONG,TP,2590.0,2592.59,19.305019,50.0,35.0,15.0,WIN,-8695.0
438,ETHUSDT,2024-08-21 09:20:00+00:00,2024-08-21 09:20:00+00:00,SHORT,TP,2573.62,2571.0464,19.427888,50.0,35.0,15.0,WIN,-8680.0
439,ETHUSDT,2024-08-21 15:30:00+00:00,2024-08-21 15:30:00+00:00,LONG,TP,2600.3,2602.9003,19.228551,50.0,35.0,15.0,WIN,-8665.0
440,ETHUSDT,2024-08-22 01:45:00+00:00,2024-08-22 02:00:00+00:00,SHORT,TP,2624.36,2621.7356,19.052264,50.0,35.0,15.0,WIN,-8650.0
441,ETHUSDT,2024-08-22 08:45:00+00:00,2024-08-22 10:40:00+00:00,LONG,TP,2633.2,2635.8332,18.988303,50.0,35.0,15.0,WIN,-8635.0
442,ETHUSDT,2024-08-22 14:05:00+00:00,2024-08-22 14:05:00+00:00,SHORT,TP,2609.68,2607.0703,19.159437,50.0,35.0,15.0,WIN,-8620.0
443,ETHUSDT,2024-08-22 21:25:00+00:00,2024-08-23 00:05:00+00:00,LONG,TP,2623.63,2626.2536,19.057565,50.0,35.0,15.0,WIN,-8605.0
444,ETHUSDT,2024-08-23 17:05:00+00:00,2024-08-23 17:05:00+00:00,LONG,TP,2676.74,2679.4167,18.679438,50.0,35.0,15.0,WIN,-8590.0
445,ETHUSDT,2024-08-24 04:30:00+00:00,2024-08-24 05:00:00+00:00,SHORT,TP,2746.07,2743.3239,18.207839,50.0,35.0,15.0,WIN,-8575.0
446,ETHUSDT,2024-08-24 08:45:00+00:00,2024-08-24 08:45:00+00:00,LONG,TP,2761.73,2764.4917,18.104594,50.0,35.0,15.0,WIN,-8560.0
447,ETHUSDT,2024-08-25 05:15:00+00:00,2024-08-25 05:35:00+00:00,LONG,TP,2765.73,2768.4957,18.07841,50.0,35.0,15.0,WIN,-8545.0
448,ETHUSDT,2024-08-25 07:15:00+00:00,2024-08-25 07:15:00+00:00,SHORT,TP,2740.61,2737.8694,18.244114,50.0,35.0,15.0,WIN,-8530.0
449,ETHUSDT,2024-08-25 14:20:00+00:00,2024-08-25 15:25:00+00:00,LONG,TP,2766.75,2769.5167,18.071745,50.0,35.0,15.0,WIN,-8515.0
450,ETHUSDT,2024-08-25 23:50:00+00:00,2024-08-26 01:50:00+00:00,SHORT,TP,2741.94,2739.1981,18.235264,50.0,35.0,15.0,WIN,-8500.0
451,ETHUSDT,2024-08-27 06:40:00+00:00,2024-08-27 06:40:00+00:00,SHORT,TP,2677.43,2674.7526,18.674625,50.0,35.0,15.0,WIN,-8485.0
452,ETHUSDT,2024-08-27 08:30:00+00:00,2024-08-27 09:40:00+00:00,SHORT,TP,2675.96,2673.284,18.684883,50.0,35.0,15.0,WIN,-8470.0
453,ETHUSDT,2024-08-27 09:45:00+00:00,2024-08-27 09:45:00+00:00,SHORT,TP,2673.59,2670.9164,18.701446,50.0,35.0,15.0,WIN,-8455.0
454,ETHUSDT,2024-08-28 05:20:00+00:00,2024-08-28 05:20:00+00:00,LONG,TP,2479.04,2481.519,20.169098,50.0,35.0,15.0,WIN,-8440.0
455,ETHUSDT,2024-08-28 20:50:00+00:00,2024-08-28 20:50:00+00:00,LONG,TP,2521.81,2524.3318,19.827029,50.0,35.0,15.0,WIN,-8425.0
456,ETHUSDT,2024-08-29 05:35:00+00:00,2024-08-29 05:35:00+00:00,LONG,TP,2529.8,2532.3298,19.764408,50.0,35.0,15.0,WIN,-8410.0
457,ETHUSDT,2024-08-29 18:35:00+00:00,2024-08-29 18:35:00+00:00,SHORT,TP,2539.47,2536.9305,19.689148,50.0,35.0,15.0,WIN,-8395.0
458,ETHUSDT,2024-08-30 02:40:00+00:00,2024-08-30 02:45:00+00:00,SHORT,TP,2518.81,2516.2912,19.850644,50.0,35.0,15.0,WIN,-8380.0
459,ETHUSDT,2024-08-30 07:30:00+00:00,2024-08-30 12:30:00+00:00,LONG,TP,2531.27,2533.8013,19.75293,50.0,35.0,15.0,WIN,-8365.0
460,ETHUSDT,2024-08-30 18:45:00+00:00,2024-08-30 18:45:00+00:00,LONG,TP,2533.5,2536.0335,19.735544,50.0,35.0,15.0,WIN,-8350.0
461,ETHUSDT,2024-08-30 21:30:00+00:00,2024-08-30 21:30:00+00:00,LONG,TP,2516.77,2519.2868,19.866734,50.0,35.0,15.0,WIN,-8335.0
462,ETHUSDT,2024-08-31 07:40:00+00:00,2024-08-31 08:45:00+00:00,SHORT,TP,2519.49,2516.9705,19.845286,50.0,35.0,15.0,WIN,-8320.0
463,ETHUSDT,2024-09-01 18:25:00+00:00,2024-09-01 18:25:00+00:00,LONG,TP,2477.99,2480.468,20.177644,50.0,35.0,15.0,WIN,-8305.0
464,ETHUSDT,2024-09-01 22:35:00+00:00,2024-09-01 22:35:00+00:00,SHORT,TP,2421.03,2418.609,20.652367,50.0,35.0,15.0,WIN,-8290.0
465,ETHUSDT,2024-09-02 05:45:00+00:00,2024-09-02 05:45:00+00:00,LONG,TP,2452.76,2455.2128,20.385199,50.0,35.0,15.0,WIN,-8275.0
466,ETHUSDT,2024-09-02 20:25:00+00:00,2024-09-02 20:25:00+00:00,LONG,TP,2532.82,2535.3528,19.740842,50.0,35.0,15.0,WIN,-8260.0
467,ETHUSDT,2024-09-03 03:40:00+00:00,2024-09-03 03:40:00+00:00,SHORT,TP,2519.64,2517.1204,19.844105,50.0,35.0,15.0,WIN,-8245.0
468,ETHUSDT,2024-09-03 22:05:00+00:00,2024-09-04 16:20:00+00:00,LONG,TP,2463.63,2466.0936,20.295255,50.0,35.0,15.0,WIN,-8230.0
469,ETHUSDT,2024-09-05 01:45:00+00:00,2024-09-06 18:35:00+00:00,LONG,SL,2462.26,2216.034,20.306548,-5000.0,35.0,-5035.0,LOSS,-13265.0
470,ETHUSDT,2024-09-07 02:45:00+00:00,2024-09-07 02:45:00+00:00,LONG,TP,2235.8,2238.0358,22.36336,50.0,35.0,15.0,WIN,-13250.0
471,ETHUSDT,2024-09-07 18:10:00+00:00,2024-09-07 18:10:00+00:00,SHORT,TP,2278.36,2276.0816,21.94561,50.0,35.0,15.0,WIN,-13235.0
472,ETHUSDT,2024-09-08 04:05:00+00:00,2024-09-08 04:05:00+00:00,LONG,TP,2284.44,2286.7244,21.887202,50.0,35.0,15.0,WIN,-13220.0
473,ETHUSDT,2024-09-08 12:55:00+00:00,2024-09-08 13:00:00+00:00,SHORT,TP,2275.74,2273.4643,21.970875,50.0,35.0,15.0,WIN,-13205.0
474,ETHUSDT,2024-09-08 21:30:00+00:00,2024-09-08 21:30:00+00:00,LONG,TP,2277.15,2279.4272,21.957271,50.0,35.0,15.0,WIN,-13190.0
475,ETHUSDT,2024-09-09 05:35:00+00:00,2024-09-09 05:40:00+00:00,SHORT,TP,2294.01,2291.716,21.795895,50.0,35.0,15.0,WIN,-13175.0
476,ETHUSDT,2024-09-09 07:50:00+00:00,2024-09-09 07:50:00+00:00,LONG,TP,2310.89,2313.2009,21.636685,50.0,35.0,15.0,WIN,-13160.0
477,ETHUSDT,2024-09-09 14:35:00+00:00,2024-09-09 14:35:00+00:00,SHORT,TP,2282.68,2280.3973,21.904078,50.0,35.0,15.0,WIN,-13145.0
478,ETHUSDT,2024-09-09 17:00:00+00:00,2024-09-09 17:00:00+00:00,LONG,TP,2340.65,2342.9906,21.361588,50.0,35.0,15.0,WIN,-13130.0
479,ETHUSDT,2024-09-10 07:40:00+00:00,2024-09-10 07:45:00+00:00,LONG,TP,2359.34,2361.6993,21.192367,50.0,35.0,15.0,WIN,-13115.0
480,ETHUSDT,2024-09-10 14:10:00+00:00,2024-09-10 14:10:00+00:00,SHORT,TP,2335.19,2332.8548,21.411534,50.0,35.0,15.0,WIN,-13100.0
481,ETHUSDT,2024-09-10 17:35:00+00:00,2024-09-10 18:15:00+00:00,LONG,TP,2355.28,2357.6353,21.228898,50.0,35.0,15.0,WIN,-13085.0
482,ETHUSDT,2024-09-11 01:45:00+00:00,2024-09-11 01:45:00+00:00,SHORT,TP,2358.85,2356.4912,21.19677,50.0,35.0,15.0,WIN,-13070.0
483,ETHUSDT,2024-09-11 13:20:00+00:00,2024-09-11 16:50:00+00:00,LONG,TP,2343.65,2345.9936,21.334244,50.0,35.0,15.0,WIN,-13055.0
484,ETHUSDT,2024-09-12 01:45:00+00:00,2024-09-12 01:45:00+00:00,LONG,TP,2359.08,2361.4391,21.194703,50.0,35.0,15.0,WIN,-13040.0
485,ETHUSDT,2024-09-12 18:40:00+00:00,2024-09-12 19:15:00+00:00,LONG,TP,2354.61,2356.9646,21.234939,50.0,35.0,15.0,WIN,-13025.0
486,ETHUSDT,2024-09-12 22:05:00+00:00,2024-09-12 22:30:00+00:00,LONG,TP,2354.51,2356.8645,21.235841,50.0,35.0,15.0,WIN,-13010.0
487,ETHUSDT,2024-09-13 05:35:00+00:00,2024-09-13 06:10:00+00:00,SHORT,TP,2345.7,2343.3543,21.315599,50.0,35.0,15.0,WIN,-12995.0
488,ETHUSDT,2024-09-13 11:00:00+00:00,2024-09-13 11:15:00+00:00,LONG,TP,2370.48,2372.8505,21.092774,50.0,35.0,15.0,WIN,-12980.0
489,ETHUSDT,2024-09-14 04:45:00+00:00,2024-09-14 05:05:00+00:00,SHORT,TP,2426.62,2424.1934,20.604792,50.0,35.0,15.0,WIN,-12965.0
490,ETHUSDT,2024-09-15 01:15:00+00:00,2024-09-15 01:15:00+00:00,LONG,TP,2424.39,2426.8144,20.623745,50.0,35.0,15.0,WIN,-12950.0
491,ETHUSDT,2024-09-15 08:35:00+00:00,2024-09-15 09:10:00+00:00,SHORT,TP,2414.35,2411.9356,20.709508,50.0,35.0,15.0,WIN,-12935.0
492,ETHUSDT,2024-09-16 08:10:00+00:00,2024-09-16 08:15:00+00:00,LONG,TP,2311.82,2314.1318,21.627981,50.0,35.0,15.0,WIN,-12920.0
493,ETHUSDT,2024-09-16 14:30:00+00:00,2024-09-16 14:30:00+00:00,SHORT,TP,2285.27,2282.9847,21.879253,50.0,35.0,15.0,WIN,-12905.0
494,ETHUSDT,2024-09-16 23:45:00+00:00,2024-09-16 23:45:00+00:00,LONG,TP,2296.4,2298.6964,21.77321,50.0,35.0,15.0,WIN,-12890.0
495,ETHUSDT,2024-09-17 01:00:00+00:00,2024-09-17 01:10:00+00:00,SHORT,TP,2271.54,2269.2685,22.011499,50.0,35.0,15.0,WIN,-12875.0
496,ETHUSDT,2024-09-17 22:15:00+00:00,2024-09-17 22:15:00+00:00,SHORT,TP,2342.74,2340.3973,21.342531,50.0,35.0,15.0,WIN,-12860.0
497,ETHUSDT,2024-09-18 09:25:00+00:00,2024-09-18 09:25:00+00:00,SHORT,TP,2317.79,2315.4722,21.572274,50.0,35.0,15.0,WIN,-12845.0
498,ETHUSDT,2024-09-20 00:55:00+00:00,2024-09-20 00:55:00+00:00,SHORT,TP,2450.37,2447.9196,20.405082,50.0,35.0,15.0,WIN,-12830.0
499,ETHUSDT,2024-09-20 03:50:00+00:00,2024-09-20 03:50:00+00:00,LONG,TP,2494.93,2497.4249,20.040642,50.0,35.0,15.0,WIN,-12815.0
500,ETHUSDT,2024-09-20 13:45:00+00:00,2024-09-20 13:45:00+00:00,SHORT,TP,2524.65,2522.1254,19.804725,50.0,35.0,15.0,WIN,-12800.0
501,ETHUSDT,2024-09-20 16:05:00+00:00,2024-09-20 16:05:00+00:00,LONG,TP,2558.84,2561.3988,19.540104,50.0,35.0,15.0,WIN,-12785.0
502,ETHUSDT,2024-09-20 17:45:00+00:00,2024-09-20 17:45:00+00:00,SHORT,TP,2534.64,2532.1054,19.726667,50.0,35.0,15.0,WIN,-12770.0
503,ETHUSDT,2024-09-21 00:20:00+00:00,2024-09-21 00:20:00+00:00,LONG,TP,2556.6,2559.1566,19.557224,50.0,35.0,15.0,WIN,-12755.0
504,ETHUSDT,2024-09-21 04:35:00+00:00,2024-09-21 04:35:00+00:00,SHORT,TP,2530.98,2528.449,19.755194,50.0,35.0,15.0,WIN,-12740.0
505,ETHUSDT,2024-09-22 06:45:00+00:00,2024-09-22 06:45:00+00:00,SHORT,TP,2581.39,2578.8086,19.36941,50.0,35.0,15.0,WIN,-12725.0
