trade_id,symbol,timeframe,side,entry_time,exit_time,entry,exit,size,close_pct,remaining_size,is_partial,entry_h1_signal,exit_h1_signal,extreme,trail_stop,gross,fee,net,result
18,DOT,M15+H1,LONG,2025-11-07 13:45,2025-11-07 20:15,2.767,3.224,1000.0,100.0,0.0,NO,LONG,LONG,3.339,3.23883,165.1608,0.773,164.3879,TRAIL
19,DOT,M15+H1,SHORT,2025-11-11 19:30,2025-11-12 09:00,3.137,3.134,1000.0,100.0,0.0,NO,SHORT,SHORT,3.034,3.12502,0.9563,0.7137,0.2427,TRAIL
20,DOT,M15+H1,LONG,2025-12-04 08:15,2025-12-04 19:00,2.335,2.263,1000.0,100.0,0.0,NO,LONG,LONG,2.351,2.28047,-30.8351,0.703,-31.5381,TRAIL
21,DOT,M15+H1,SHORT,2025-12-07 12:00,2025-12-07 15:45,2.094,2.116,1000.0,100.0,0.0,NO,SHORT,SHORT,2.037,2.09811,-10.5062,0.7178,-11.224,TRAIL
22,DOT,M15+H1,LONG,2025-12-10 02:45,2025-12-10 20:45,2.247,2.242,1000.0,100.0,0.0,NO,LONG,LONG,2.316,2.24652,-2.2252,0.7132,-2.9384,TRAIL
23,DOT,M15+H1,SHORT,2025-12-11 19:45,2025-12-12 06:00,2.03,2.093,1000.0,100.0,0.0,NO,SHORT,SHORT,2.025,2.08575,-31.0345,0.7251,-31.7596,TRAIL
24,DOT,M15+H1,LONG,2025-12-28 11:45,2025-12-29 11:45,1.881,1.846,1000.0,100.0,0.0,NO,LONG,LONG,1.904,1.84688,-18.6071,0.7074,-19.3145,TRAIL
25,DOT,M15+H1,SHORT,2025-12-31 16:30,2026-01-01 13:00,1.776,1.828,1000.0,100.0,0.0,NO,SHORT,,1.763,1.81589,-29.2793,0.7245,-30.0037,TRAIL
26,DOT,M15+H1,LONG,2026-01-02 09:30,2026-01-03 03:00,1.995,2.15,1000.0,100.0,0.0,NO,LONG,LONG,2.218,2.15146,77.6942,0.7417,76.9525,TRAIL
27,DOT,M15+H1,SHORT,2026-01-09 05:15,2026-01-09 15:15,2.1,2.113,1000.0,100.0,0.0,NO,SHORT,SHORT,2.047,2.10841,-6.1905,0.7162,-6.9067,TRAIL
28,DOT,M15+H1,LONG,2026-01-14 16:00,2026-01-14 18:30,2.276,2.2,1000.0,100.0,0.0,NO,LONG,LONG,2.281,2.21257,-33.3919,0.7021,-34.094,TRAIL
29,DOT,M15+H1,SHORT,2026-01-18 06:15,2026-01-18 22:45,2.148,2.194,1000.0,100.0,0.0,NO,SHORT,,2.127,2.19081,-21.4153,0.7216,-22.1369,TRAIL
30,DOT,M15+H1,LONG,2026-02-15 03:45,2026-02-15 12:00,1.416,1.393,1000.0,100.0,0.0,NO,LONG,LONG,1.437,1.39389,-16.2429,0.7082,-16.9511,TRAIL
31,DOT,M15+H1,SHORT,2026-02-18 11:00,2026-02-20 06:45,1.344,1.296,1000.0,100.0,0.0,NO,SHORT,SHORT,1.258,1.29574,35.7143,0.7012,35.013,TRAIL
32,DOT,M15+H1,LONG,2026-02-26 07:00,2026-02-26 11:15,1.613,1.577,1000.0,100.0,0.0,NO,LONG,LONG,1.633,1.58401,-22.3187,0.706,-23.0247,TRAIL
33,DOT,M15+H1,SHORT,2026-03-01 17:15,2026-03-02 00:30,1.531,1.565,1000.0,100.0,0.0,NO,SHORT,SHORT,1.503,1.54809,-22.2077,0.7219,-22.9296,TRAIL
34,DOT,M15+H1,LONG,2026-03-11 13:15,2026-03-12 02:30,1.537,1.507,1000.0,100.0,0.0,NO,LONG,LONG,1.554,1.50738,-19.5185,0.707,-20.2256,TRAIL
35,DOT,M15+H1,SHORT,2026-03-15 07:15,2026-03-16 03:15,1.415,1.454,1000.0,100.0,0.0,NO,SHORT,,1.407,1.44921,-27.5618,0.7238,-28.2857,TRAIL
36,DOT,M15+H1,LONG,2026-03-17 04:00,2026-03-17 12:30,1.613,1.589,1000.0,100.0,0.0,NO,LONG,LONG,1.64,1.5908,-14.8791,0.7087,-15.5878,TRAIL
37,DOT,M15+H1,SHORT,2026-03-20 19:00,2026-03-23 04:45,1.503,1.437,1000.0,100.0,0.0,NO,SHORT,SHORT,1.392,1.43376,43.9122,0.6983,43.2139,TRAIL
38,DOT,M15+H1,LONG,2026-04-06 02:15,2026-04-06 17:00,1.263,1.275,1000.0,100.0,0.0,NO,LONG,LONG,1.316,1.27652,9.5012,0.7174,8.7838,TRAIL
39,DOT,M15+H1,SHORT,2026-04-11 17:45,2026-04-13 06:00,1.282,1.182,1000.0,100.0,0.0,NO,SHORT,SHORT,1.141,1.17523,78.0031,0.6862,77.317,TRAIL
40,DOT,M15+H1,LONG,2026-04-17 02:30,2026-04-18 08:15,1.3,1.311,1000.0,100.0,0.0,NO,LONG,LONG,1.355,1.31435,8.4615,0.717,7.7445,TRAIL
41,DOT,M15+H1,SHORT,2026-04-20 09:15,2026-04-20 20:45,1.258,1.287,1000.0,100.0,0.0,NO,SHORT,,1.249,1.28647,-23.0525,0.7222,-23.7747,TRAIL
42,DOT,M15+H1,LONG,2026-04-22 16:00,2026-04-23 02:15,1.3,1.26,1000.0,100.0,0.0,NO,LONG,,1.301,1.26197,-30.7692,0.703,-31.4722,TRAIL
43,DOT,M15+H1,SHORT,2026-04-24 01:00,2026-04-24 21:00,1.243,1.261,1000.0,100.0,0.0,NO,SHORT,,1.224,1.26072,-14.4811,0.7192,-15.2003,TRAIL
44,DOT,M15+H1,LONG,2026-05-04 11:00,2026-05-05 16:30,1.218,1.257,1000.0,100.0,0.0,NO,LONG,LONG,1.296,1.25712,32.0197,0.7254,31.2943,TRAIL
45,DOT,M15+H1,SHORT,2026-05-12 21:30,2026-05-13 02:30,1.338,1.372,1000.0,100.0,0.0,NO,SHORT,,1.332,1.37196,-25.4111,0.7231,-26.1341,TRAIL
46,DOT,M15+H1,LONG,2026-05-13 13:00,2026-05-13 15:45,1.364,1.317,1000.0,100.0,0.0,NO,LONG,,1.367,1.32599,-34.4575,0.7017,-35.1592,TRAIL
47,DOT,M15+H1,SHORT,2026-05-14 06:30,2026-05-14 14:30,1.332,1.359,1000.0,100.0,0.0,NO,SHORT,SHORT,1.319,1.35857,-20.2703,0.7212,-20.9915,TRAIL
48,DOT,M15+H1,LONG,2026-05-22 16:00,2026-05-22 19:00,1.317,1.284,1000.0,100.0,0.0,NO,LONG,LONG,1.324,1.28428,-25.0569,0.7051,-25.762,TRAIL
49,DOT,M15+H1,SHORT,2026-05-26 02:15,2026-05-26 10:15,1.236,1.282,1000.0,100.0,0.0,NO,SHORT,,1.233,1.26999,-37.2168,0.7273,-37.9441,TRAIL
