trade_no,symbol,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
26,ETHUSDT,2024-01-15 18:30:00+00:00,2024-01-15 18:30:00+00:00,LONG,2547.66,2550.2077,19.625853,50.0,35.0,15.0,WIN,10390.0
27,ETHUSDT,2024-01-15 22:30:00+00:00,2024-01-16 00:20:00+00:00,SHORT,2513.45,2510.9366,19.892976,50.0,35.0,15.0,WIN,10405.0
28,ETHUSDT,2024-01-16 04:10:00+00:00,2024-01-16 05:30:00+00:00,LONG,2534.83,2537.3648,19.725189,50.0,35.0,15.0,WIN,10420.0
29,ETHUSDT,2024-01-16 12:45:00+00:00,2024-01-16 12:55:00+00:00,LONG,2542.68,2545.2227,19.664291,50.0,35.0,15.0,WIN,10435.0
30,ETHUSDT,2024-01-16 15:20:00+00:00,2024-01-16 15:20:00+00:00,LONG,2546.26,2548.8063,19.636644,50.0,35.0,15.0,WIN,10450.0
31,ETHUSDT,2024-01-17 03:45:00+00:00,2024-01-17 03:50:00+00:00,SHORT,2575.29,2572.7147,19.415289,50.0,35.0,15.0,WIN,10465.0
32,ETHUSDT,2024-01-17 15:15:00+00:00,2024-02-12 17:15:00+00:00,LONG,2561.75,2564.3118,19.517908,50.0,35.0,15.0,WIN,10480.0
33,ETHUSDT,2024-02-13 10:05:00+00:00,2024-02-13 10:35:00+00:00,LONG,2678.1,2680.7781,18.669953,50.0,35.0,15.0,WIN,10495.0
34,ETHUSDT,2024-02-13 14:25:00+00:00,2024-02-13 16:55:00+00:00,SHORT,2609.32,2606.7107,19.162081,50.0,35.0,15.0,WIN,10510.0
35,ETHUSDT,2024-02-13 23:55:00+00:00,2024-02-14 06:10:00+00:00,LONG,2642.77,2645.4128,18.919543,50.0,35.0,15.0,WIN,10525.0
36,ETHUSDT,2024-02-14 17:55:00+00:00,2024-02-14 18:05:00+00:00,SHORT,2740.0,2737.26,18.248175,50.0,35.0,15.0,WIN,10540.0
37,ETHUSDT,2024-02-14 20:00:00+00:00,2024-02-14 20:05:00+00:00,LONG,2762.9,2765.6629,18.096927,50.0,35.0,15.0,WIN,10555.0
38,ETHUSDT,2024-02-15 07:40:00+00:00,2024-02-15 07:40:00+00:00,SHORT,2777.83,2775.0522,17.999662,50.0,35.0,15.0,WIN,10570.0
39,ETHUSDT,2024-02-15 13:00:00+00:00,2024-02-15 13:00:00+00:00,LONG,2799.49,2802.2895,17.860396,50.0,35.0,15.0,WIN,10585.0
40,ETHUSDT,2024-02-15 21:50:00+00:00,2024-02-15 21:50:00+00:00,SHORT,2816.41,2813.5936,17.753097,50.0,35.0,15.0,WIN,10600.0
41,ETHUSDT,2024-02-16 01:05:00+00:00,2024-02-16 01:10:00+00:00,LONG,2845.21,2848.0552,17.573395,50.0,35.0,15.0,WIN,10615.0
42,ETHUSDT,2024-02-16 08:00:00+00:00,2024-02-16 09:05:00+00:00,SHORT,2817.08,2814.2629,17.748875,50.0,35.0,15.0,WIN,10630.0
43,ETHUSDT,2024-02-17 20:35:00+00:00,2024-02-17 20:50:00+00:00,LONG,2776.31,2779.0863,18.009516,50.0,35.0,15.0,WIN,10645.0
44,ETHUSDT,2024-02-18 13:10:00+00:00,2024-02-18 13:10:00+00:00,SHORT,2795.99,2793.194,17.882754,50.0,35.0,15.0,WIN,10660.0
45,ETHUSDT,2024-02-18 17:40:00+00:00,2024-02-18 18:45:00+00:00,LONG,2822.01,2824.832,17.717868,50.0,35.0,15.0,WIN,10675.0
46,ETHUSDT,2024-02-19 13:25:00+00:00,2024-02-19 13:30:00+00:00,SHORT,2904.76,2901.8552,17.213126,50.0,35.0,15.0,WIN,10690.0
47,ETHUSDT,2024-02-19 17:35:00+00:00,2024-02-19 17:35:00+00:00,LONG,2935.41,2938.3454,17.033396,50.0,35.0,15.0,WIN,10705.0
48,ETHUSDT,2024-02-20 01:25:00+00:00,2024-02-20 09:15:00+00:00,SHORT,2907.56,2904.6524,17.19655,50.0,35.0,15.0,WIN,10720.0
49,ETHUSDT,2024-02-20 11:10:00+00:00,2024-02-20 11:20:00+00:00,LONG,2933.24,2936.1732,17.045997,50.0,35.0,15.0,WIN,10735.0
50,ETHUSDT,2024-02-20 17:35:00+00:00,2024-02-20 17:35:00+00:00,SHORT,2907.82,2904.9122,17.195012,50.0,35.0,15.0,WIN,10750.0
51,ETHUSDT,2024-02-20 21:35:00+00:00,2024-02-20 21:45:00+00:00,LONG,2993.09,2996.0831,16.705144,50.0,35.0,15.0,WIN,10765.0
52,ETHUSDT,2024-02-21 06:00:00+00:00,2024-02-21 06:05:00+00:00,SHORT,2977.78,2974.8022,16.791032,50.0,35.0,15.0,WIN,10780.0
53,ETHUSDT,2024-02-21 16:55:00+00:00,2024-02-21 17:00:00+00:00,LONG,2932.83,2935.7628,17.04838,50.0,35.0,15.0,WIN,10795.0
54,ETHUSDT,2024-02-22 07:30:00+00:00,2024-02-22 07:30:00+00:00,LONG,2979.35,2982.3293,16.782184,50.0,35.0,15.0,WIN,10810.0
55,ETHUSDT,2024-02-22 14:05:00+00:00,2024-02-22 14:05:00+00:00,SHORT,2945.68,2942.7343,16.974009,50.0,35.0,15.0,WIN,10825.0
56,ETHUSDT,2024-02-22 20:25:00+00:00,2024-02-22 20:25:00+00:00,LONG,2990.67,2993.6607,16.718662,50.0,35.0,15.0,WIN,10840.0
57,ETHUSDT,2024-02-23 02:40:00+00:00,2024-02-23 02:50:00+00:00,SHORT,2974.29,2971.3157,16.810735,50.0,35.0,15.0,WIN,10855.0
58,ETHUSDT,2024-02-23 19:35:00+00:00,2024-02-23 20:50:00+00:00,LONG,2950.41,2953.3604,16.946797,50.0,35.0,15.0,WIN,10870.0
59,ETHUSDT,2024-02-24 00:15:00+00:00,2024-02-24 01:25:00+00:00,SHORT,2922.95,2920.027,17.106006,50.0,35.0,15.0,WIN,10885.0
60,ETHUSDT,2024-02-24 05:30:00+00:00,2024-02-24 07:25:00+00:00,LONG,2952.5,2955.4525,16.934801,50.0,35.0,15.0,WIN,10900.0
61,ETHUSDT,2024-02-25 01:50:00+00:00,2024-02-25 01:55:00+00:00,LONG,3004.48,3007.4845,16.641815,50.0,35.0,15.0,WIN,10915.0
62,ETHUSDT,2024-02-25 09:25:00+00:00,2024-04-13 19:55:00+00:00,SHORT,3016.99,3013.973,16.572809,50.0,35.0,15.0,WIN,10930.0
63,ETHUSDT,2024-04-14 11:55:00+00:00,2024-04-14 14:00:00+00:00,SHORT,3021.12,3018.0989,16.550154,50.0,35.0,15.0,WIN,10945.0
64,ETHUSDT,2024-04-14 16:30:00+00:00,2024-04-14 16:30:00+00:00,LONG,3093.46,3096.5535,16.163131,50.0,35.0,15.0,WIN,10960.0
65,ETHUSDT,2024-04-14 18:20:00+00:00,2024-04-14 18:25:00+00:00,LONG,3073.12,3076.1931,16.27011,50.0,35.0,15.0,WIN,10975.0
66,ETHUSDT,2024-04-15 13:50:00+00:00,2024-04-15 13:50:00+00:00,SHORT,3218.29,3215.0717,15.536201,50.0,35.0,15.0,WIN,10990.0
67,ETHUSDT,2024-04-16 07:40:00+00:00,2024-04-16 21:50:00+00:00,LONG,3114.47,3117.5845,16.054096,50.0,35.0,15.0,WIN,11005.0
68,ETHUSDT,2024-04-17 08:00:00+00:00,2024-04-17 08:45:00+00:00,SHORT,3074.66,3071.5853,16.261961,50.0,35.0,15.0,WIN,11020.0
69,ETHUSDT,2024-04-18 00:40:00+00:00,2024-04-18 06:35:00+00:00,SHORT,2960.3,2957.3397,16.89018,50.0,35.0,15.0,WIN,11035.0
70,ETHUSDT,2024-04-18 08:10:00+00:00,2024-04-18 08:10:00+00:00,SHORT,2964.86,2961.8951,16.864203,50.0,35.0,15.0,WIN,11050.0
71,ETHUSDT,2024-04-18 11:25:00+00:00,2024-04-18 11:25:00+00:00,LONG,3056.0,3059.056,16.361257,50.0,35.0,15.0,WIN,11065.0
72,ETHUSDT,2024-04-19 07:00:00+00:00,2024-04-19 07:00:00+00:00,LONG,3102.43,3105.5324,16.116399,50.0,35.0,15.0,WIN,11080.0
73,ETHUSDT,2024-04-19 15:35:00+00:00,2024-04-19 15:35:00+00:00,SHORT,3084.52,3081.4355,16.209978,50.0,35.0,15.0,WIN,11095.0
74,ETHUSDT,2024-04-21 10:15:00+00:00,2024-04-21 10:15:00+00:00,SHORT,3160.0,3156.84,15.822785,50.0,35.0,15.0,WIN,11110.0
75,ETHUSDT,2024-04-21 21:20:00+00:00,2024-04-21 22:05:00+00:00,LONG,3157.97,3161.128,15.832956,50.0,35.0,15.0,WIN,11125.0
76,ETHUSDT,2024-04-22 02:30:00+00:00,2024-04-22 02:30:00+00:00,SHORT,3136.81,3133.6732,15.93976,50.0,35.0,15.0,WIN,11140.0
77,ETHUSDT,2024-04-22 03:20:00+00:00,2024-04-22 03:25:00+00:00,LONG,3161.61,3164.7716,15.814727,50.0,35.0,15.0,WIN,11155.0
78,ETHUSDT,2024-04-22 12:50:00+00:00,2024-04-22 13:30:00+00:00,SHORT,3195.07,3191.8749,15.649109,50.0,35.0,15.0,WIN,11170.0
79,ETHUSDT,2024-04-22 22:10:00+00:00,2024-04-22 22:10:00+00:00,LONG,3201.65,3204.8516,15.616948,50.0,35.0,15.0,WIN,11185.0
80,ETHUSDT,2024-04-23 04:55:00+00:00,2024-04-23 04:55:00+00:00,SHORT,3174.43,3171.2556,15.750859,50.0,35.0,15.0,WIN,11200.0
81,ETHUSDT,2024-04-23 13:55:00+00:00,2024-04-23 14:00:00+00:00,LONG,3204.96,3208.165,15.600819,50.0,35.0,15.0,WIN,11215.0
82,ETHUSDT,2024-04-23 21:20:00+00:00,2024-04-23 21:20:00+00:00,SHORT,3205.77,3202.5642,15.596877,50.0,35.0,15.0,WIN,11230.0
83,ETHUSDT,2024-04-24 01:50:00+00:00,2024-04-24 04:10:00+00:00,LONG,3241.42,3244.6614,15.425338,50.0,35.0,15.0,WIN,11245.0
84,ETHUSDT,2024-04-24 14:25:00+00:00,2024-04-24 14:25:00+00:00,SHORT,3235.65,3232.4144,15.452846,50.0,35.0,15.0,WIN,11260.0
85,ETHUSDT,2024-04-25 07:50:00+00:00,2024-04-25 07:55:00+00:00,SHORT,3136.35,3133.2136,15.942098,50.0,35.0,15.0,WIN,11275.0
86,ETHUSDT,2024-04-25 15:50:00+00:00,2024-04-25 15:50:00+00:00,LONG,3154.99,3158.145,15.847911,50.0,35.0,15.0,WIN,11290.0
87,ETHUSDT,2024-04-26 00:55:00+00:00,2024-04-26 01:00:00+00:00,SHORT,3144.53,3141.3855,15.900627,50.0,35.0,15.0,WIN,11305.0
88,ETHUSDT,2024-04-26 14:15:00+00:00,2024-04-26 14:15:00+00:00,LONG,3161.63,3164.7916,15.814627,50.0,35.0,15.0,WIN,11320.0
89,ETHUSDT,2024-04-26 15:15:00+00:00,2024-04-26 15:15:00+00:00,SHORT,3119.39,3116.2706,16.028775,50.0,35.0,15.0,WIN,11335.0
90,ETHUSDT,2024-04-26 18:00:00+00:00,2024-04-26 18:00:00+00:00,LONG,3144.22,3147.3642,15.902195,50.0,35.0,15.0,WIN,11350.0
91,ETHUSDT,2024-04-26 22:00:00+00:00,2024-04-27 14:10:00+00:00,LONG,3150.24,3153.3902,15.871807,50.0,35.0,15.0,WIN,11365.0
92,ETHUSDT,2024-04-28 10:35:00+00:00,2024-04-28 11:00:00+00:00,SHORT,3298.11,3294.8119,15.160198,50.0,35.0,15.0,WIN,11380.0
93,ETHUSDT,2024-04-28 22:35:00+00:00,2024-04-28 22:35:00+00:00,SHORT,3294.25,3290.9558,15.177962,50.0,35.0,15.0,WIN,11395.0
94,ETHUSDT,2024-04-29 16:15:00+00:00,2024-04-29 19:55:00+00:00,LONG,3180.19,3183.3702,15.722331,50.0,35.0,15.0,WIN,11410.0
95,ETHUSDT,2024-04-30 05:20:00+00:00,2024-04-30 05:30:00+00:00,SHORT,3168.66,3165.4913,15.779541,50.0,35.0,15.0,WIN,11425.0
96,ETHUSDT,2024-04-30 22:35:00+00:00,2024-04-30 22:35:00+00:00,LONG,3024.07,3027.0941,16.534009,50.0,35.0,15.0,WIN,11440.0
97,ETHUSDT,2024-05-02 01:35:00+00:00,2024-05-02 01:35:00+00:00,SHORT,2914.82,2911.9052,17.153718,50.0,35.0,15.0,WIN,11455.0
98,ETHUSDT,2024-05-02 08:50:00+00:00,2024-05-02 09:20:00+00:00,LONG,2942.75,2945.6927,16.99091,50.0,35.0,15.0,WIN,11470.0
99,ETHUSDT,2024-05-02 20:15:00+00:00,2024-05-02 21:35:00+00:00,LONG,2997.85,3000.8478,16.67862,50.0,35.0,15.0,WIN,11485.0
100,ETHUSDT,2024-05-03 08:00:00+00:00,2024-05-03 08:00:00+00:00,SHORT,2967.83,2964.8622,16.847326,50.0,35.0,15.0,WIN,11500.0
101,ETHUSDT,2024-05-03 12:50:00+00:00,2024-05-03 12:50:00+00:00,LONG,3022.99,3026.013,16.539916,50.0,35.0,15.0,WIN,11515.0
102,ETHUSDT,2024-05-04 07:55:00+00:00,2024-05-05 00:35:00+00:00,SHORT,3094.98,3091.885,16.155193,50.0,35.0,15.0,WIN,11530.0
103,ETHUSDT,2024-05-05 08:30:00+00:00,2024-05-05 08:40:00+00:00,LONG,3129.36,3132.4894,15.977708,50.0,35.0,15.0,WIN,11545.0
104,ETHUSDT,2024-05-05 20:45:00+00:00,2024-05-05 21:05:00+00:00,SHORT,3134.83,3131.6952,15.949828,50.0,35.0,15.0,WIN,11560.0
105,ETHUSDT,2024-05-06 01:20:00+00:00,2024-05-06 05:35:00+00:00,LONG,3162.04,3165.202,15.812577,50.0,35.0,15.0,WIN,11575.0
106,ETHUSDT,2024-05-06 12:35:00+00:00,2024-05-06 12:35:00+00:00,SHORT,3120.9,3117.7791,16.02102,50.0,35.0,15.0,WIN,11590.0
107,ETHUSDT,2024-05-07 03:35:00+00:00,2024-05-07 03:35:00+00:00,SHORT,3048.04,3044.992,16.403984,50.0,35.0,15.0,WIN,11605.0
108,ETHUSDT,2024-05-07 14:25:00+00:00,2024-05-07 14:25:00+00:00,SHORT,3057.79,3054.7322,16.351679,50.0,35.0,15.0,WIN,11620.0
109,ETHUSDT,2024-05-08 14:20:00+00:00,2024-05-08 14:20:00+00:00,LONG,3019.58,3022.5996,16.558594,50.0,35.0,15.0,WIN,11635.0
110,ETHUSDT,2024-05-08 20:20:00+00:00,2024-05-08 20:30:00+00:00,SHORT,2946.87,2943.9231,16.967155,50.0,35.0,15.0,WIN,11650.0
111,ETHUSDT,2024-05-09 08:15:00+00:00,2024-05-09 09:15:00+00:00,SHORT,2978.24,2975.2618,16.788439,50.0,35.0,15.0,WIN,11665.0
112,ETHUSDT,2024-05-09 15:15:00+00:00,2024-05-09 15:25:00+00:00,LONG,3002.6,3005.6026,16.652235,50.0,35.0,15.0,WIN,11680.0
113,ETHUSDT,2024-05-10 06:55:00+00:00,2024-05-10 07:00:00+00:00,LONG,3046.69,3049.7367,16.411253,50.0,35.0,15.0,WIN,11695.0
114,ETHUSDT,2024-05-10 13:20:00+00:00,2024-05-10 13:25:00+00:00,SHORT,3023.92,3020.8961,16.534829,50.0,35.0,15.0,WIN,11710.0
115,ETHUSDT,2024-05-11 00:30:00+00:00,2024-05-11 01:00:00+00:00,LONG,2915.59,2918.5056,17.149188,50.0,35.0,15.0,WIN,11725.0
116,ETHUSDT,2024-05-11 15:30:00+00:00,2024-05-11 15:35:00+00:00,LONG,2921.55,2924.4715,17.114203,50.0,35.0,15.0,WIN,11740.0
117,ETHUSDT,2024-05-11 22:30:00+00:00,2024-05-11 23:15:00+00:00,SHORT,2916.59,2913.6734,17.143308,50.0,35.0,15.0,WIN,11755.0
118,ETHUSDT,2024-05-12 04:25:00+00:00,2024-05-12 04:35:00+00:00,LONG,2924.66,2927.5847,17.096004,50.0,35.0,15.0,WIN,11770.0
119,ETHUSDT,2024-05-12 07:30:00+00:00,2024-05-12 07:30:00+00:00,SHORT,2908.75,2905.8412,17.189514,50.0,35.0,15.0,WIN,11785.0
120,ETHUSDT,2024-05-12 10:25:00+00:00,2024-05-12 10:25:00+00:00,LONG,2933.28,2936.2133,17.045764,50.0,35.0,15.0,WIN,11800.0
121,ETHUSDT,2024-05-12 19:25:00+00:00,2024-05-12 20:05:00+00:00,SHORT,2925.15,2922.2248,17.093141,50.0,35.0,15.0,WIN,11815.0
122,ETHUSDT,2024-05-13 08:05:00+00:00,2024-05-13 08:05:00+00:00,LONG,2969.01,2971.979,16.84063,50.0,35.0,15.0,WIN,11830.0
123,ETHUSDT,2024-05-14 01:20:00+00:00,2024-05-15 13:25:00+00:00,LONG,2957.3,2960.2573,16.907314,50.0,35.0,15.0,WIN,11845.0
124,ETHUSDT,2024-05-16 03:10:00+00:00,2024-05-16 03:10:00+00:00,SHORT,3001.89,2998.8881,16.656173,50.0,35.0,15.0,WIN,11860.0
125,ETHUSDT,2024-05-18 01:15:00+00:00,2024-05-18 01:55:00+00:00,LONG,3097.11,3100.2071,16.144083,50.0,35.0,15.0,WIN,11875.0
126,ETHUSDT,2024-05-19 02:35:00+00:00,2024-05-19 02:45:00+00:00,LONG,3127.72,3130.8477,15.986086,50.0,35.0,15.0,WIN,11890.0
127,ETHUSDT,2024-05-19 06:55:00+00:00,2024-05-19 07:15:00+00:00,SHORT,3106.65,3103.5434,16.094507,50.0,35.0,15.0,WIN,11905.0
128,ETHUSDT,2024-05-19 22:35:00+00:00,2024-05-20 00:35:00+00:00,LONG,3076.74,3079.8167,16.250967,50.0,35.0,15.0,WIN,11920.0
129,ETHUSDT,2024-05-20 00:55:00+00:00,2024-05-20 02:05:00+00:00,LONG,3082.02,3085.102,16.223126,50.0,35.0,15.0,WIN,11935.0
130,ETHUSDT,2024-05-20 14:45:00+00:00,2024-07-04 23:40:00+00:00,SHORT,3077.71,3074.6323,16.245845,50.0,35.0,15.0,WIN,11950.0
131,ETHUSDT,2024-07-05 11:15:00+00:00,2024-07-05 11:15:00+00:00,LONG,2938.8,2941.7388,17.013747,50.0,35.0,15.0,WIN,11965.0
132,ETHUSDT,2024-07-06 01:55:00+00:00,2024-07-06 01:55:00+00:00,SHORT,2964.53,2961.5655,16.86608,50.0,35.0,15.0,WIN,11980.0
133,ETHUSDT,2024-07-06 07:15:00+00:00,2024-07-06 07:15:00+00:00,LONG,3008.57,3011.5786,16.619191,50.0,35.0,15.0,WIN,11995.0
134,ETHUSDT,2024-07-07 03:30:00+00:00,2024-07-07 04:10:00+00:00,SHORT,3045.18,3042.1348,16.419391,50.0,35.0,15.0,WIN,12010.0
135,ETHUSDT,2024-07-07 20:35:00+00:00,2024-07-07 20:40:00+00:00,LONG,2992.58,2995.5726,16.707991,50.0,35.0,15.0,WIN,12025.0
136,ETHUSDT,2024-07-07 21:35:00+00:00,2024-07-07 22:55:00+00:00,SHORT,2940.87,2937.9291,17.001772,50.0,35.0,15.0,WIN,12040.0
137,ETHUSDT,2024-07-08 08:00:00+00:00,2024-07-08 08:00:00+00:00,LONG,2925.85,2928.7758,17.089051,50.0,35.0,15.0,WIN,12055.0
138,ETHUSDT,2024-07-08 15:55:00+00:00,2024-07-08 15:55:00+00:00,SHORT,2972.94,2969.9671,16.818368,50.0,35.0,15.0,WIN,12070.0
139,ETHUSDT,2024-07-08 21:40:00+00:00,2024-07-08 21:40:00+00:00,LONG,3015.92,3018.9359,16.578689,50.0,35.0,15.0,WIN,12085.0
140,ETHUSDT,2024-07-09 15:40:00+00:00,2024-07-10 00:25:00+00:00,SHORT,3041.95,3038.908,16.436825,50.0,35.0,15.0,WIN,12100.0
141,ETHUSDT,2024-07-10 04:20:00+00:00,2024-07-10 04:20:00+00:00,LONG,3093.34,3096.4333,16.163758,50.0,35.0,15.0,WIN,12115.0
142,ETHUSDT,2024-07-10 13:15:00+00:00,2024-07-10 15:40:00+00:00,LONG,3119.38,3122.4994,16.028826,50.0,35.0,15.0,WIN,12130.0
143,ETHUSDT,2024-07-10 20:30:00+00:00,2024-07-10 20:30:00+00:00,SHORT,3096.44,3093.3436,16.147576,50.0,35.0,15.0,WIN,12145.0
144,ETHUSDT,2024-07-11 01:50:00+00:00,2024-07-11 08:25:00+00:00,LONG,3125.53,3128.6555,15.997287,50.0,35.0,15.0,WIN,12160.0
145,ETHUSDT,2024-07-11 17:00:00+00:00,2024-07-11 17:00:00+00:00,SHORT,3124.7,3121.5753,16.001536,50.0,35.0,15.0,WIN,12175.0
146,ETHUSDT,2024-07-12 13:55:00+00:00,2024-07-12 13:55:00+00:00,LONG,3117.98,3121.098,16.036023,50.0,35.0,15.0,WIN,12190.0
147,ETHUSDT,2024-07-13 17:20:00+00:00,2024-07-13 22:25:00+00:00,SHORT,3149.53,3146.3805,15.875385,50.0,35.0,15.0,WIN,12205.0
148,ETHUSDT,2024-07-14 13:10:00+00:00,2024-07-14 13:25:00+00:00,SHORT,3191.0,3187.809,15.669069,50.0,35.0,15.0,WIN,12220.0
149,ETHUSDT,2024-07-14 20:40:00+00:00,2024-07-14 20:40:00+00:00,LONG,3199.91,3203.1099,15.625439,50.0,35.0,15.0,WIN,12235.0
150,ETHUSDT,2024-07-16 05:40:00+00:00,2024-07-16 05:40:00+00:00,SHORT,3419.64,3416.2204,14.621422,50.0,35.0,15.0,WIN,12250.0
151,ETHUSDT,2024-07-16 15:00:00+00:00,2024-07-16 15:00:00+00:00,LONG,3411.9,3415.3119,14.654591,50.0,35.0,15.0,WIN,12265.0
152,ETHUSDT,2024-07-16 22:30:00+00:00,2024-07-17 16:10:00+00:00,SHORT,3416.43,3413.0136,14.63516,50.0,35.0,15.0,WIN,12280.0
153,ETHUSDT,2024-07-18 04:10:00+00:00,2024-07-18 06:10:00+00:00,LONG,3428.88,3432.3089,14.582021,50.0,35.0,15.0,WIN,12295.0
154,ETHUSDT,2024-07-18 15:15:00+00:00,2024-07-18 15:20:00+00:00,SHORT,3406.56,3403.1534,14.677563,50.0,35.0,15.0,WIN,12310.0
155,ETHUSDT,2024-07-18 22:30:00+00:00,2024-07-18 22:40:00+00:00,LONG,3431.64,3435.0716,14.570293,50.0,35.0,15.0,WIN,12325.0
156,ETHUSDT,2024-07-19 06:25:00+00:00,2024-07-19 06:25:00+00:00,LONG,3438.44,3441.8784,14.541478,50.0,35.0,15.0,WIN,12340.0
157,ETHUSDT,2024-07-19 07:50:00+00:00,2024-07-19 07:50:00+00:00,SHORT,3395.01,3391.615,14.727497,50.0,35.0,15.0,WIN,12355.0
158,ETHUSDT,2024-07-19 14:15:00+00:00,2024-07-19 14:15:00+00:00,LONG,3454.28,3457.7343,14.474796,50.0,35.0,15.0,WIN,12370.0
159,ETHUSDT,2024-07-20 00:45:00+00:00,2024-07-20 01:50:00+00:00,SHORT,3482.29,3478.8077,14.358368,50.0,35.0,15.0,WIN,12385.0
160,ETHUSDT,2024-07-20 15:50:00+00:00,2024-07-20 15:55:00+00:00,LONG,3496.96,3500.457,14.298133,50.0,35.0,15.0,WIN,12400.0
161,ETHUSDT,2024-07-21 00:55:00+00:00,2024-07-21 05:00:00+00:00,SHORT,3504.56,3501.0554,14.267126,50.0,35.0,15.0,WIN,12415.0
162,ETHUSDT,2024-07-21 14:25:00+00:00,2024-07-21 14:25:00+00:00,LONG,3505.6,3509.1056,14.262894,50.0,35.0,15.0,WIN,12430.0
