trade_no,symbol,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
29,SOLUSDT,2024-01-04 02:41:00+00:00,2024-01-04 02:41:00+00:00,LONG,100.013,100.113,499.935008,50.0,35.0,15.0,WIN,10435.0
30,SOLUSDT,2024-01-04 05:17:00+00:00,2024-01-04 05:19:00+00:00,SHORT,100.328,100.2277,498.365362,50.0,35.0,15.0,WIN,10450.0
31,SOLUSDT,2024-01-04 05:40:00+00:00,2024-01-04 05:55:00+00:00,LONG,101.237,101.3382,493.890574,50.0,35.0,15.0,WIN,10465.0
32,SOLUSDT,2024-01-04 10:03:00+00:00,2024-01-04 10:03:00+00:00,LONG,98.749,98.8477,506.334241,50.0,35.0,15.0,WIN,10480.0
33,SOLUSDT,2024-01-04 10:19:00+00:00,2024-01-04 10:19:00+00:00,SHORT,97.392,97.2946,513.38919,50.0,35.0,15.0,WIN,10495.0
34,SOLUSDT,2024-01-04 11:37:00+00:00,2024-01-04 12:09:00+00:00,LONG,98.736,98.8347,506.400907,50.0,35.0,15.0,WIN,10510.0
35,SOLUSDT,2024-01-04 13:51:00+00:00,2024-01-04 13:51:00+00:00,LONG,100.086,100.1861,499.570369,50.0,35.0,15.0,WIN,10525.0
36,SOLUSDT,2024-01-04 16:54:00+00:00,2024-01-04 17:03:00+00:00,SHORT,101.823,101.7212,491.048191,50.0,35.0,15.0,WIN,10540.0
37,SOLUSDT,2024-01-04 17:51:00+00:00,2024-01-04 17:51:00+00:00,LONG,103.071,103.1741,485.102502,50.0,35.0,15.0,WIN,10555.0
38,SOLUSDT,2024-01-04 21:45:00+00:00,2024-01-04 22:46:00+00:00,SHORT,105.268,105.1627,474.978151,50.0,35.0,15.0,WIN,10570.0
39,SOLUSDT,2024-01-05 03:17:00+00:00,2024-01-05 03:26:00+00:00,LONG,101.754,101.8558,491.381174,50.0,35.0,15.0,WIN,10585.0
40,SOLUSDT,2024-01-05 05:09:00+00:00,2024-01-05 05:23:00+00:00,LONG,101.24,101.3412,493.875938,50.0,35.0,15.0,WIN,10600.0
41,SOLUSDT,2024-01-05 06:33:00+00:00,2024-01-05 06:33:00+00:00,SHORT,100.773,100.6722,496.164647,50.0,35.0,15.0,WIN,10615.0
42,SOLUSDT,2024-01-05 09:02:00+00:00,2024-01-05 09:02:00+00:00,LONG,102.365,102.4674,488.4482,50.0,35.0,15.0,WIN,10630.0
43,SOLUSDT,2024-01-05 10:28:00+00:00,2024-01-05 10:28:00+00:00,SHORT,101.462,101.3605,492.795332,50.0,35.0,15.0,WIN,10645.0
44,SOLUSDT,2024-01-05 12:25:00+00:00,2024-01-05 12:25:00+00:00,LONG,100.734,100.8347,496.356742,50.0,35.0,15.0,WIN,10660.0
45,SOLUSDT,2024-01-05 13:50:00+00:00,2024-01-05 14:12:00+00:00,SHORT,100.072,99.9719,499.640259,50.0,35.0,15.0,WIN,10675.0
46,SOLUSDT,2024-01-05 14:14:00+00:00,2024-01-05 14:15:00+00:00,SHORT,100.107,100.0069,499.465572,50.0,35.0,15.0,WIN,10690.0
47,SOLUSDT,2024-01-05 18:15:00+00:00,2024-01-05 18:39:00+00:00,LONG,97.892,97.9899,510.766968,50.0,35.0,15.0,WIN,10705.0
48,SOLUSDT,2024-01-06 00:29:00+00:00,2024-01-06 00:29:00+00:00,SHORT,99.026,98.927,504.9179,50.0,35.0,15.0,WIN,10720.0
49,SOLUSDT,2024-01-06 02:35:00+00:00,2024-01-06 02:36:00+00:00,LONG,98.703,98.8017,506.570216,50.0,35.0,15.0,WIN,10735.0
50,SOLUSDT,2024-01-06 03:52:00+00:00,2024-01-06 04:19:00+00:00,SHORT,98.431,98.3326,507.97005,50.0,35.0,15.0,WIN,10750.0
51,SOLUSDT,2024-01-06 07:47:00+00:00,2024-01-06 07:47:00+00:00,LONG,93.971,94.065,532.079046,50.0,35.0,15.0,WIN,10765.0
52,SOLUSDT,2024-01-06 12:33:00+00:00,2024-01-06 14:04:00+00:00,LONG,94.9,94.9949,526.87039,50.0,35.0,15.0,WIN,10780.0
53,SOLUSDT,2024-01-06 14:06:00+00:00,2024-01-06 14:06:00+00:00,LONG,94.897,94.9919,526.887046,50.0,35.0,15.0,WIN,10795.0
54,SOLUSDT,2024-01-06 15:43:00+00:00,2024-01-06 15:43:00+00:00,SHORT,94.951,94.856,526.587398,50.0,35.0,15.0,WIN,10810.0
55,SOLUSDT,2024-01-06 16:51:00+00:00,2024-01-06 17:32:00+00:00,LONG,95.807,95.9028,521.882535,50.0,35.0,15.0,WIN,10825.0
56,SOLUSDT,2024-01-06 19:05:00+00:00,2024-01-06 19:05:00+00:00,SHORT,95.894,95.7981,521.409056,50.0,35.0,15.0,WIN,10840.0
57,SOLUSDT,2024-01-06 23:59:00+00:00,2024-01-07 00:00:00+00:00,LONG,93.764,93.8578,533.253701,50.0,35.0,15.0,WIN,10855.0
58,SOLUSDT,2024-01-07 01:59:00+00:00,2024-01-07 01:59:00+00:00,SHORT,94.16,94.0658,531.011045,50.0,35.0,15.0,WIN,10870.0
59,SOLUSDT,2024-01-07 04:06:00+00:00,2024-01-07 04:06:00+00:00,LONG,93.654,93.7477,533.880026,50.0,35.0,15.0,WIN,10885.0
60,SOLUSDT,2024-01-07 06:00:00+00:00,2024-01-07 06:00:00+00:00,SHORT,94.02,93.926,531.801744,50.0,35.0,15.0,WIN,10900.0
61,SOLUSDT,2024-01-07 06:16:00+00:00,2024-01-07 06:16:00+00:00,LONG,94.781,94.8758,527.531889,50.0,35.0,15.0,WIN,10915.0
62,SOLUSDT,2024-01-07 08:00:00+00:00,2024-01-07 08:02:00+00:00,LONG,95.25,95.3452,524.934383,50.0,35.0,15.0,WIN,10930.0
63,SOLUSDT,2024-01-07 08:46:00+00:00,2024-01-07 08:46:00+00:00,SHORT,94.116,94.0219,531.259297,50.0,35.0,15.0,WIN,10945.0
64,SOLUSDT,2024-01-07 10:40:00+00:00,2024-01-07 10:54:00+00:00,LONG,93.963,94.057,532.124347,50.0,35.0,15.0,WIN,10960.0
65,SOLUSDT,2024-01-07 14:49:00+00:00,2024-01-07 14:51:00+00:00,SHORT,95.675,95.5793,522.602561,50.0,35.0,15.0,WIN,10975.0
66,SOLUSDT,2024-01-07 15:19:00+00:00,2024-01-07 15:19:00+00:00,SHORT,95.313,95.2177,524.587412,50.0,35.0,15.0,WIN,10990.0
67,SOLUSDT,2024-01-07 21:02:00+00:00,2024-01-07 21:18:00+00:00,SHORT,93.869,93.7751,532.657214,50.0,35.0,15.0,WIN,11005.0
68,SOLUSDT,2024-01-08 02:30:00+00:00,2024-01-08 02:30:00+00:00,SHORT,88.641,88.5524,564.073059,50.0,35.0,15.0,WIN,11020.0
69,SOLUSDT,2024-01-08 04:37:00+00:00,2024-01-08 04:38:00+00:00,LONG,88.442,88.5304,565.342258,50.0,35.0,15.0,WIN,11035.0
70,SOLUSDT,2024-01-08 08:14:00+00:00,2024-01-08 08:14:00+00:00,LONG,90.112,90.2021,554.865057,50.0,35.0,15.0,WIN,11050.0
71,SOLUSDT,2024-01-08 09:47:00+00:00,2024-01-08 09:51:00+00:00,SHORT,89.94,89.8501,555.926173,50.0,35.0,15.0,WIN,11065.0
72,SOLUSDT,2024-01-08 10:26:00+00:00,2024-01-08 10:27:00+00:00,LONG,90.377,90.4674,553.238103,50.0,35.0,15.0,WIN,11080.0
73,SOLUSDT,2024-01-08 17:42:00+00:00,2024-01-08 17:42:00+00:00,LONG,95.421,95.5164,523.99367,50.0,35.0,15.0,WIN,11095.0
74,SOLUSDT,2024-01-08 20:39:00+00:00,2024-01-08 20:39:00+00:00,SHORT,98.158,98.0598,509.382832,50.0,35.0,15.0,WIN,11110.0
75,SOLUSDT,2024-01-09 00:29:00+00:00,2024-01-09 00:31:00+00:00,SHORT,97.164,97.0668,514.593883,50.0,35.0,15.0,WIN,11125.0
76,SOLUSDT,2024-01-09 08:16:00+00:00,2024-01-09 08:16:00+00:00,LONG,102.399,102.5014,488.286018,50.0,35.0,15.0,WIN,11140.0
77,SOLUSDT,2024-01-09 08:50:00+00:00,2024-01-09 08:51:00+00:00,SHORT,101.49,101.3885,492.659375,50.0,35.0,15.0,WIN,11155.0
78,SOLUSDT,2024-01-09 11:10:00+00:00,2024-01-09 11:10:00+00:00,LONG,101.183,101.2842,494.154156,50.0,35.0,15.0,WIN,11170.0
79,SOLUSDT,2024-01-09 12:49:00+00:00,2024-01-09 12:55:00+00:00,SHORT,100.878,100.7771,495.648209,50.0,35.0,15.0,WIN,11185.0
80,SOLUSDT,2024-01-09 14:14:00+00:00,2024-01-09 21:12:00+00:00,LONG,101.555,101.6566,492.34405,50.0,35.0,15.0,WIN,11200.0
81,SOLUSDT,2024-01-09 21:13:00+00:00,2024-01-09 21:13:00+00:00,LONG,101.323,101.4243,493.471374,50.0,35.0,15.0,WIN,11215.0
82,SOLUSDT,2024-01-09 21:40:00+00:00,2024-01-09 21:41:00+00:00,LONG,99.834,99.9338,500.83138,50.0,35.0,15.0,WIN,11230.0
83,SOLUSDT,2024-01-09 21:56:00+00:00,2024-01-09 21:56:00+00:00,SHORT,96.574,96.4774,517.737693,50.0,35.0,15.0,WIN,11245.0
84,SOLUSDT,2024-01-10 00:11:00+00:00,2024-01-10 00:13:00+00:00,LONG,99.902,100.0019,500.490481,50.0,35.0,15.0,WIN,11260.0
85,SOLUSDT,2024-01-10 00:54:00+00:00,2024-01-10 01:15:00+00:00,SHORT,98.074,97.9759,509.819116,50.0,35.0,15.0,WIN,11275.0
86,SOLUSDT,2024-01-10 02:07:00+00:00,2024-01-10 02:08:00+00:00,LONG,99.633,99.7326,501.841759,50.0,35.0,15.0,WIN,11290.0
87,SOLUSDT,2024-01-10 04:43:00+00:00,2024-01-10 04:43:00+00:00,SHORT,99.105,99.0059,504.515413,50.0,35.0,15.0,WIN,11305.0
88,SOLUSDT,2024-01-10 15:32:00+00:00,2024-01-10 15:32:00+00:00,LONG,93.761,93.8548,533.270763,50.0,35.0,15.0,WIN,11320.0
89,SOLUSDT,2024-01-10 21:07:00+00:00,2024-01-10 21:07:00+00:00,LONG,96.607,96.7036,517.560839,50.0,35.0,15.0,WIN,11335.0
90,SOLUSDT,2024-01-10 23:50:00+00:00,2024-01-10 23:50:00+00:00,SHORT,102.308,102.2057,488.720335,50.0,35.0,15.0,WIN,11350.0
91,SOLUSDT,2024-01-11 04:19:00+00:00,2024-01-11 04:20:00+00:00,LONG,101.423,101.5244,492.984826,50.0,35.0,15.0,WIN,11365.0
92,SOLUSDT,2024-01-11 05:39:00+00:00,2024-01-11 05:39:00+00:00,SHORT,99.32,99.2207,503.423278,50.0,35.0,15.0,WIN,11380.0
93,SOLUSDT,2024-01-11 07:32:00+00:00,2024-01-11 07:52:00+00:00,LONG,99.951,100.051,500.24512,50.0,35.0,15.0,WIN,11395.0
94,SOLUSDT,2024-01-11 14:41:00+00:00,2024-01-11 14:41:00+00:00,LONG,106.478,106.5845,469.580571,50.0,35.0,15.0,WIN,11410.0
95,SOLUSDT,2024-01-11 15:11:00+00:00,2024-01-11 15:11:00+00:00,SHORT,103.916,103.8121,481.157858,50.0,35.0,15.0,WIN,11425.0
96,SOLUSDT,2024-01-11 20:56:00+00:00,2024-01-11 20:56:00+00:00,SHORT,100.269,100.1687,498.658608,50.0,35.0,15.0,WIN,11440.0
97,SOLUSDT,2024-01-11 23:15:00+00:00,2024-01-11 23:15:00+00:00,LONG,100.564,100.6646,497.195816,50.0,35.0,15.0,WIN,11455.0
98,SOLUSDT,2024-01-12 00:20:00+00:00,2024-01-12 00:20:00+00:00,SHORT,99.351,99.2516,503.266198,50.0,35.0,15.0,WIN,11470.0
99,SOLUSDT,2024-01-12 02:44:00+00:00,2024-01-12 02:44:00+00:00,LONG,99.266,99.3653,503.697137,50.0,35.0,15.0,WIN,11485.0
100,SOLUSDT,2024-01-12 03:23:00+00:00,2024-01-12 03:23:00+00:00,SHORT,98.502,98.4035,507.603907,50.0,35.0,15.0,WIN,11500.0
101,SOLUSDT,2024-01-12 05:21:00+00:00,2024-01-12 05:21:00+00:00,LONG,98.88,98.9789,505.66343,50.0,35.0,15.0,WIN,11515.0
102,SOLUSDT,2024-01-12 07:04:00+00:00,2024-01-12 07:10:00+00:00,SHORT,98.886,98.7871,505.632749,50.0,35.0,15.0,WIN,11530.0
103,SOLUSDT,2024-01-12 09:40:00+00:00,2024-01-12 09:40:00+00:00,LONG,98.549,98.6475,507.36182,50.0,35.0,15.0,WIN,11545.0
104,SOLUSDT,2024-01-12 10:36:00+00:00,2024-01-12 10:37:00+00:00,SHORT,98.181,98.0828,509.263503,50.0,35.0,15.0,WIN,11560.0
105,SOLUSDT,2024-01-12 11:29:00+00:00,2024-01-12 11:29:00+00:00,LONG,98.749,98.8477,506.334241,50.0,35.0,15.0,WIN,11575.0
106,SOLUSDT,2024-01-12 12:46:00+00:00,2024-01-12 12:46:00+00:00,SHORT,97.867,97.7691,510.897442,50.0,35.0,15.0,WIN,11590.0
107,SOLUSDT,2024-01-12 14:56:00+00:00,2024-01-12 14:56:00+00:00,LONG,98.61,98.7086,507.047967,50.0,35.0,15.0,WIN,11605.0
108,SOLUSDT,2024-01-12 15:13:00+00:00,2024-01-12 15:17:00+00:00,SHORT,97.911,97.8131,510.667851,50.0,35.0,15.0,WIN,11620.0
109,SOLUSDT,2024-01-12 19:16:00+00:00,2024-01-12 19:16:00+00:00,SHORT,94.81,94.7152,527.370531,50.0,35.0,15.0,WIN,11635.0
110,SOLUSDT,2024-01-12 20:01:00+00:00,2024-01-12 20:03:00+00:00,LONG,95.467,95.5625,523.741188,50.0,35.0,15.0,WIN,11650.0
111,SOLUSDT,2024-01-12 23:46:00+00:00,2024-01-12 23:52:00+00:00,LONG,91.533,91.6245,546.251079,50.0,35.0,15.0,WIN,11665.0
112,SOLUSDT,2024-01-13 01:07:00+00:00,2024-01-13 01:07:00+00:00,SHORT,90.445,90.3546,552.822157,50.0,35.0,15.0,WIN,11680.0
113,SOLUSDT,2024-01-13 02:19:00+00:00,2024-01-13 02:19:00+00:00,LONG,91.786,91.8778,544.745386,50.0,35.0,15.0,WIN,11695.0
114,SOLUSDT,2024-01-13 03:05:00+00:00,2024-01-13 03:05:00+00:00,SHORT,91.068,90.9769,549.040278,50.0,35.0,15.0,WIN,11710.0
115,SOLUSDT,2024-01-13 04:27:00+00:00,2024-01-13 04:30:00+00:00,LONG,91.597,91.6886,545.869406,50.0,35.0,15.0,WIN,11725.0
116,SOLUSDT,2024-01-13 11:41:00+00:00,2024-01-13 11:42:00+00:00,LONG,92.22,92.3122,542.181739,50.0,35.0,15.0,WIN,11740.0
117,SOLUSDT,2024-01-13 13:57:00+00:00,2024-01-13 14:05:00+00:00,SHORT,92.059,91.9669,543.129949,50.0,35.0,15.0,WIN,11755.0
118,SOLUSDT,2024-01-13 15:10:00+00:00,2024-01-13 15:18:00+00:00,LONG,92.512,92.6045,540.470425,50.0,35.0,15.0,WIN,11770.0
119,SOLUSDT,2024-01-13 16:48:00+00:00,2024-01-13 17:02:00+00:00,SHORT,92.113,92.0209,542.811547,50.0,35.0,15.0,WIN,11785.0
120,SOLUSDT,2024-01-13 17:56:00+00:00,2024-01-13 18:54:00+00:00,LONG,93.006,93.099,537.599725,50.0,35.0,15.0,WIN,11800.0
121,SOLUSDT,2024-01-13 22:26:00+00:00,2024-01-13 22:26:00+00:00,SHORT,95.978,95.882,520.952718,50.0,35.0,15.0,WIN,11815.0
122,SOLUSDT,2024-01-14 00:25:00+00:00,2024-01-14 00:25:00+00:00,SHORT,95.301,95.2057,524.653466,50.0,35.0,15.0,WIN,11830.0
123,SOLUSDT,2024-01-14 01:53:00+00:00,2024-01-14 01:53:00+00:00,LONG,95.883,95.9789,521.468874,50.0,35.0,15.0,WIN,11845.0
124,SOLUSDT,2024-01-14 03:46:00+00:00,2024-01-14 03:55:00+00:00,LONG,96.67,96.7667,517.223544,50.0,35.0,15.0,WIN,11860.0
125,SOLUSDT,2024-01-14 07:40:00+00:00,2024-01-14 07:40:00+00:00,SHORT,97.745,97.6473,511.535117,50.0,35.0,15.0,WIN,11875.0
126,SOLUSDT,2024-01-14 09:57:00+00:00,2024-01-14 09:57:00+00:00,LONG,98.048,98.146,509.954308,50.0,35.0,15.0,WIN,11890.0
127,SOLUSDT,2024-01-14 10:38:00+00:00,2024-01-14 10:56:00+00:00,SHORT,97.219,97.1218,514.30276,50.0,35.0,15.0,WIN,11905.0
128,SOLUSDT,2024-01-14 11:15:00+00:00,2024-01-14 12:56:00+00:00,SHORT,96.738,96.6413,516.859972,50.0,35.0,15.0,WIN,11920.0
129,SOLUSDT,2024-01-14 13:53:00+00:00,2024-01-14 13:53:00+00:00,LONG,97.704,97.8017,511.749775,50.0,35.0,15.0,WIN,11935.0
130,SOLUSDT,2024-01-14 17:46:00+00:00,2024-01-14 17:46:00+00:00,SHORT,100.645,100.5444,496.795668,50.0,35.0,15.0,WIN,11950.0
131,SOLUSDT,2024-01-14 21:52:00+00:00,2024-01-14 21:54:00+00:00,LONG,97.276,97.3733,514.001398,50.0,35.0,15.0,WIN,11965.0
132,SOLUSDT,2024-01-14 23:12:00+00:00,2024-01-14 23:12:00+00:00,SHORT,95.691,95.5953,522.515179,50.0,35.0,15.0,WIN,11980.0
133,SOLUSDT,2024-01-15 00:49:00+00:00,2024-01-15 00:49:00+00:00,LONG,95.656,95.7517,522.706364,50.0,35.0,15.0,WIN,11995.0
134,SOLUSDT,2024-01-15 02:14:00+00:00,2024-01-15 02:48:00+00:00,LONG,96.08,96.1761,520.399667,50.0,35.0,15.0,WIN,12010.0
135,SOLUSDT,2024-01-15 04:14:00+00:00,2024-01-15 04:16:00+00:00,SHORT,95.835,95.7392,521.730057,50.0,35.0,15.0,WIN,12025.0
136,SOLUSDT,2024-01-15 05:06:00+00:00,2024-01-15 18:33:00+00:00,LONG,96.585,96.6816,517.678729,50.0,35.0,15.0,WIN,12040.0
137,SOLUSDT,2024-01-15 20:17:00+00:00,2024-01-16 05:46:00+00:00,LONG,96.336,96.4323,519.016775,50.0,35.0,15.0,WIN,12055.0
138,SOLUSDT,2024-01-16 05:56:00+00:00,2024-01-16 05:58:00+00:00,SHORT,95.672,95.5763,522.618948,50.0,35.0,15.0,WIN,12070.0
139,SOLUSDT,2024-01-16 07:19:00+00:00,2024-01-16 07:20:00+00:00,LONG,96.149,96.2451,520.026209,50.0,35.0,15.0,WIN,12085.0
140,SOLUSDT,2024-01-16 09:16:00+00:00,2024-01-16 10:02:00+00:00,SHORT,97.338,97.2407,513.674002,50.0,35.0,15.0,WIN,12100.0
141,SOLUSDT,2024-01-16 12:55:00+00:00,2024-01-16 12:56:00+00:00,LONG,97.12,97.2171,514.827018,50.0,35.0,15.0,WIN,12115.0
142,SOLUSDT,2024-01-16 13:29:00+00:00,2024-01-16 13:30:00+00:00,SHORT,96.62,96.5234,517.491203,50.0,35.0,15.0,WIN,12130.0
143,SOLUSDT,2024-01-16 15:19:00+00:00,2024-01-16 15:19:00+00:00,LONG,96.47,96.5665,518.295843,50.0,35.0,15.0,WIN,12145.0
144,SOLUSDT,2024-01-16 17:02:00+00:00,2024-01-16 17:02:00+00:00,SHORT,96.919,96.8221,515.894716,50.0,35.0,15.0,WIN,12160.0
145,SOLUSDT,2024-01-16 23:23:00+00:00,2024-01-16 23:24:00+00:00,SHORT,97.82,97.7222,511.142916,50.0,35.0,15.0,WIN,12175.0
146,SOLUSDT,2024-01-17 00:45:00+00:00,2024-01-17 00:45:00+00:00,LONG,98.315,98.4133,508.569394,50.0,35.0,15.0,WIN,12190.0
147,SOLUSDT,2024-01-17 07:22:00+00:00,2024-01-17 09:41:00+00:00,LONG,98.811,98.9098,506.016537,50.0,35.0,15.0,WIN,12205.0
148,SOLUSDT,2024-01-17 12:10:00+00:00,2024-01-17 12:13:00+00:00,SHORT,101.204,101.1028,494.051619,50.0,35.0,15.0,WIN,12220.0
149,SOLUSDT,2024-01-17 13:05:00+00:00,2024-01-17 13:06:00+00:00,LONG,102.623,102.7256,487.220214,50.0,35.0,15.0,WIN,12235.0
150,SOLUSDT,2024-01-17 14:06:00+00:00,2024-01-17 14:06:00+00:00,SHORT,100.852,100.7511,495.775989,50.0,35.0,15.0,WIN,12250.0
151,SOLUSDT,2024-01-17 14:50:00+00:00,2024-01-17 14:50:00+00:00,LONG,102.178,102.2802,489.342128,50.0,35.0,15.0,WIN,12265.0
152,SOLUSDT,2024-01-17 15:13:00+00:00,2024-01-17 21:42:00+00:00,LONG,101.918,102.0199,490.590475,50.0,35.0,15.0,WIN,12280.0
153,SOLUSDT,2024-01-17 22:23:00+00:00,2024-01-17 22:24:00+00:00,SHORT,100.629,100.5284,496.874658,50.0,35.0,15.0,WIN,12295.0
154,SOLUSDT,2024-01-18 00:45:00+00:00,2024-01-18 00:48:00+00:00,SHORT,101.175,101.0738,494.19323,50.0,35.0,15.0,WIN,12310.0
155,SOLUSDT,2024-01-18 03:28:00+00:00,2024-01-18 03:30:00+00:00,SHORT,100.05,99.95,499.750125,50.0,35.0,15.0,WIN,12325.0
156,SOLUSDT,2024-01-18 05:20:00+00:00,2024-01-18 05:58:00+00:00,LONG,100.62,100.7206,496.919102,50.0,35.0,15.0,WIN,12340.0
157,SOLUSDT,2024-01-18 07:25:00+00:00,2024-01-18 07:25:00+00:00,SHORT,100.184,100.0838,499.08169,50.0,35.0,15.0,WIN,12355.0
158,SOLUSDT,2024-01-18 09:07:00+00:00,2024-01-18 09:07:00+00:00,SHORT,100.559,100.4584,497.220537,50.0,35.0,15.0,WIN,12370.0
159,SOLUSDT,2024-01-18 13:42:00+00:00,2024-01-18 13:42:00+00:00,LONG,98.807,98.9058,506.037022,50.0,35.0,15.0,WIN,12385.0
160,SOLUSDT,2024-01-18 14:16:00+00:00,2024-01-18 14:28:00+00:00,LONG,98.983,99.082,505.137246,50.0,35.0,15.0,WIN,12400.0
161,SOLUSDT,2024-01-18 15:32:00+00:00,2024-01-18 15:48:00+00:00,SHORT,98.282,98.1837,508.740156,50.0,35.0,15.0,WIN,12415.0
162,SOLUSDT,2024-01-18 21:03:00+00:00,2024-01-18 21:04:00+00:00,LONG,94.1,94.1941,531.349628,50.0,35.0,15.0,WIN,12430.0
163,SOLUSDT,2024-01-18 22:26:00+00:00,2024-01-18 22:34:00+00:00,LONG,94.24,94.3342,530.560272,50.0,35.0,15.0,WIN,12445.0
164,SOLUSDT,2024-01-19 00:13:00+00:00,2024-01-19 00:13:00+00:00,SHORT,94.064,93.9699,531.552985,50.0,35.0,15.0,WIN,12460.0
165,SOLUSDT,2024-01-19 00:41:00+00:00,2024-01-19 06:48:00+00:00,LONG,94.688,94.7827,528.050017,50.0,35.0,15.0,WIN,12475.0
166,SOLUSDT,2024-01-19 08:08:00+00:00,2024-01-19 08:13:00+00:00,SHORT,94.187,94.0928,530.858823,50.0,35.0,15.0,WIN,12490.0
