trade_no,symbol,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
163,BTCUSDT,2024-10-22 02:55:00+00:00,2024-10-22 08:00:00+00:00,SHORT,67322.1,67254.7779,0.742698,50.0,35.0,15.0,WIN,12445.0
164,BTCUSDT,2024-10-22 08:35:00+00:00,2024-10-22 08:35:00+00:00,SHORT,66961.3,66894.3387,0.7467,50.0,35.0,15.0,WIN,12460.0
165,BTCUSDT,2024-10-22 15:10:00+00:00,2024-10-22 22:05:00+00:00,LONG,67562.9,67630.4629,0.740051,50.0,35.0,15.0,WIN,12475.0
166,BTCUSDT,2024-10-23 00:45:00+00:00,2024-10-23 02:25:00+00:00,SHORT,67173.6,67106.4264,0.74434,50.0,35.0,15.0,WIN,12490.0
167,BTCUSDT,2024-10-24 08:20:00+00:00,2024-10-24 08:20:00+00:00,SHORT,67177.1,67109.9229,0.744301,50.0,35.0,15.0,WIN,12505.0
168,BTCUSDT,2024-10-24 13:35:00+00:00,2024-10-24 13:35:00+00:00,LONG,67674.3,67741.9743,0.738833,50.0,35.0,15.0,WIN,12520.0
169,BTCUSDT,2024-10-25 04:10:00+00:00,2024-10-25 04:15:00+00:00,SHORT,67947.0,67879.053,0.735868,50.0,35.0,15.0,WIN,12535.0
170,BTCUSDT,2024-10-25 11:45:00+00:00,2024-10-25 11:45:00+00:00,LONG,68034.6,68102.6346,0.73492,50.0,35.0,15.0,WIN,12550.0
171,BTCUSDT,2024-10-25 17:35:00+00:00,2024-10-25 17:40:00+00:00,SHORT,67338.0,67270.662,0.742523,50.0,35.0,15.0,WIN,12565.0
172,BTCUSDT,2024-10-26 06:05:00+00:00,2024-10-26 06:15:00+00:00,LONG,67054.6,67121.6546,0.745661,50.0,35.0,15.0,WIN,12580.0
173,BTCUSDT,2024-10-26 13:50:00+00:00,2024-10-26 14:05:00+00:00,SHORT,66881.0,66814.119,0.747596,50.0,35.0,15.0,WIN,12595.0
174,BTCUSDT,2024-10-26 20:15:00+00:00,2024-10-26 20:20:00+00:00,LONG,67190.7,67257.8907,0.744151,50.0,35.0,15.0,WIN,12610.0
175,BTCUSDT,2024-10-27 01:25:00+00:00,2024-11-04 21:50:00+00:00,SHORT,66915.6,66848.6844,0.74721,50.0,35.0,15.0,WIN,12625.0
176,BTCUSDT,2024-11-05 00:15:00+00:00,2024-11-05 00:15:00+00:00,LONG,67909.9,67977.8099,0.73627,50.0,35.0,15.0,WIN,12640.0
177,BTCUSDT,2024-11-05 21:50:00+00:00,2024-11-05 21:55:00+00:00,SHORT,69252.1,69182.8479,0.722,50.0,35.0,15.0,WIN,12655.0
178,BTCUSDT,2024-11-06 00:45:00+00:00,2024-11-06 00:45:00+00:00,LONG,71182.7,71253.8827,0.702418,50.0,35.0,15.0,WIN,12670.0
179,BTCUSDT,2024-11-06 15:20:00+00:00,2024-11-06 16:10:00+00:00,LONG,74465.9,74540.3659,0.671448,50.0,35.0,15.0,WIN,12685.0
180,BTCUSDT,2024-11-07 03:20:00+00:00,2024-11-07 03:35:00+00:00,SHORT,75234.1,75158.8659,0.664592,50.0,35.0,15.0,WIN,12700.0
181,BTCUSDT,2024-11-07 15:55:00+00:00,2024-11-07 15:55:00+00:00,LONG,75952.5,76028.4525,0.658306,50.0,35.0,15.0,WIN,12715.0
182,BTCUSDT,2024-11-08 09:35:00+00:00,2024-11-08 09:40:00+00:00,LONG,76010.1,76086.1101,0.657807,50.0,35.0,15.0,WIN,12730.0
183,BTCUSDT,2024-11-08 14:55:00+00:00,2024-11-08 14:55:00+00:00,SHORT,75850.6,75774.7494,0.659191,50.0,35.0,15.0,WIN,12745.0
184,BTCUSDT,2024-11-08 15:30:00+00:00,2024-11-08 15:30:00+00:00,LONG,76416.3,76492.7163,0.654311,50.0,35.0,15.0,WIN,12760.0
185,BTCUSDT,2024-11-09 01:40:00+00:00,2024-11-09 01:50:00+00:00,SHORT,76371.9,76295.5281,0.654691,50.0,35.0,15.0,WIN,12775.0
186,BTCUSDT,2024-11-09 06:10:00+00:00,2024-11-09 06:10:00+00:00,LONG,76642.4,76719.0424,0.65238,50.0,35.0,15.0,WIN,12790.0
187,BTCUSDT,2024-11-09 13:00:00+00:00,2024-11-09 16:15:00+00:00,SHORT,76269.5,76193.2305,0.65557,50.0,35.0,15.0,WIN,12805.0
188,BTCUSDT,2024-11-09 21:50:00+00:00,2024-11-09 21:55:00+00:00,LONG,76371.5,76447.8715,0.654694,50.0,35.0,15.0,WIN,12820.0
189,BTCUSDT,2024-11-10 20:40:00+00:00,2024-11-10 20:40:00+00:00,SHORT,79295.8,79216.5042,0.63055,50.0,35.0,15.0,WIN,12835.0
190,BTCUSDT,2024-11-12 06:55:00+00:00,2024-11-12 07:10:00+00:00,LONG,89840.0,89929.84,0.556545,50.0,35.0,15.0,WIN,12850.0
191,BTCUSDT,2024-11-12 10:45:00+00:00,2024-11-12 10:45:00+00:00,SHORT,86426.8,86340.3732,0.578524,50.0,35.0,15.0,WIN,12865.0
192,BTCUSDT,2024-11-13 11:50:00+00:00,2024-11-13 12:35:00+00:00,LONG,87840.1,87927.9401,0.569216,50.0,35.0,15.0,WIN,12880.0
193,BTCUSDT,2024-11-13 21:25:00+00:00,2024-11-13 21:25:00+00:00,SHORT,88724.7,88635.9753,0.563541,50.0,35.0,15.0,WIN,12895.0
194,BTCUSDT,2024-11-14 07:00:00+00:00,2024-11-14 07:00:00+00:00,SHORT,89336.2,89246.8638,0.559684,50.0,35.0,15.0,WIN,12910.0
195,BTCUSDT,2024-11-14 08:05:00+00:00,2024-11-14 08:05:00+00:00,LONG,91184.4,91275.5844,0.548339,50.0,35.0,15.0,WIN,12925.0
196,BTCUSDT,2024-11-14 15:00:00+00:00,2024-11-14 15:00:00+00:00,SHORT,88769.1,88680.3309,0.563259,50.0,35.0,15.0,WIN,12940.0
197,BTCUSDT,2024-11-15 19:55:00+00:00,2024-11-15 19:55:00+00:00,LONG,90320.1,90410.4201,0.553587,50.0,35.0,15.0,WIN,12955.0
198,BTCUSDT,2024-11-16 12:20:00+00:00,2024-11-16 13:55:00+00:00,SHORT,90863.9,90773.0361,0.550274,50.0,35.0,15.0,WIN,12970.0
199,BTCUSDT,2024-11-17 08:55:00+00:00,2024-11-17 09:00:00+00:00,LONG,91095.3,91186.3953,0.548876,50.0,35.0,15.0,WIN,12985.0
200,BTCUSDT,2024-11-17 14:50:00+00:00,2024-11-17 15:00:00+00:00,SHORT,90326.9,90236.5731,0.553545,50.0,35.0,15.0,WIN,13000.0
201,BTCUSDT,2024-11-18 01:35:00+00:00,2024-11-18 01:35:00+00:00,LONG,90864.7,90955.5647,0.550269,50.0,35.0,15.0,WIN,13015.0
202,BTCUSDT,2024-11-18 12:05:00+00:00,2024-11-18 12:05:00+00:00,SHORT,90515.2,90424.6848,0.552393,50.0,35.0,15.0,WIN,13030.0
203,BTCUSDT,2024-11-18 16:00:00+00:00,2024-11-18 16:00:00+00:00,LONG,92407.8,92500.2078,0.54108,50.0,35.0,15.0,WIN,13045.0
204,BTCUSDT,2024-11-19 05:15:00+00:00,2024-11-19 05:50:00+00:00,LONG,91670.8,91762.4708,0.54543,50.0,35.0,15.0,WIN,13060.0
205,BTCUSDT,2024-11-19 13:55:00+00:00,2024-11-19 13:55:00+00:00,SHORT,91217.1,91125.8829,0.548143,50.0,35.0,15.0,WIN,13075.0
206,BTCUSDT,2024-11-19 22:50:00+00:00,2024-11-19 22:50:00+00:00,SHORT,91806.8,91714.9932,0.544622,50.0,35.0,15.0,WIN,13090.0
207,BTCUSDT,2024-11-20 05:40:00+00:00,2024-11-20 05:45:00+00:00,LONG,92337.7,92430.0377,0.541491,50.0,35.0,15.0,WIN,13105.0
208,BTCUSDT,2024-11-21 15:35:00+00:00,2024-11-21 15:35:00+00:00,SHORT,96068.7,95972.6313,0.520461,50.0,35.0,15.0,WIN,13120.0
209,BTCUSDT,2024-11-21 19:15:00+00:00,2024-11-21 19:15:00+00:00,LONG,98873.5,98972.3735,0.505697,50.0,35.0,15.0,WIN,13135.0
210,BTCUSDT,2024-11-22 03:05:00+00:00,2024-11-22 03:10:00+00:00,LONG,98642.8,98741.4428,0.506879,50.0,35.0,15.0,WIN,13150.0
211,BTCUSDT,2024-11-22 10:30:00+00:00,2024-11-22 11:00:00+00:00,SHORT,98442.7,98344.2573,0.50791,50.0,35.0,15.0,WIN,13165.0
212,BTCUSDT,2024-11-22 17:20:00+00:00,2024-11-22 17:20:00+00:00,LONG,99221.9,99321.1219,0.503921,50.0,35.0,15.0,WIN,13180.0
213,BTCUSDT,2024-11-23 14:55:00+00:00,2024-11-25 09:20:00+00:00,LONG,98778.4,98877.1784,0.506184,50.0,35.0,15.0,WIN,13195.0
214,BTCUSDT,2024-11-25 13:10:00+00:00,2024-11-25 13:10:00+00:00,SHORT,97485.6,97388.1144,0.512896,50.0,35.0,15.0,WIN,13210.0
215,BTCUSDT,2024-11-26 07:50:00+00:00,2024-11-26 08:00:00+00:00,SHORT,93695.9,93602.2041,0.533641,50.0,35.0,15.0,WIN,13225.0
216,BTCUSDT,2024-11-26 19:30:00+00:00,2024-11-26 19:30:00+00:00,SHORT,92144.0,92051.856,0.542629,50.0,35.0,15.0,WIN,13240.0
217,BTCUSDT,2024-11-27 01:50:00+00:00,2024-11-27 01:50:00+00:00,LONG,92689.9,92782.5899,0.539433,50.0,35.0,15.0,WIN,13255.0
218,BTCUSDT,2024-11-28 03:00:00+00:00,2024-11-28 03:00:00+00:00,SHORT,95763.9,95668.1361,0.522117,50.0,35.0,15.0,WIN,13270.0
219,BTCUSDT,2024-11-28 23:00:00+00:00,2024-11-28 23:15:00+00:00,LONG,95714.8,95810.5148,0.522385,50.0,35.0,15.0,WIN,13285.0
220,BTCUSDT,2024-11-29 19:15:00+00:00,2024-11-30 01:05:00+00:00,SHORT,96958.1,96861.1419,0.515687,50.0,35.0,15.0,WIN,13300.0
221,BTCUSDT,2024-11-30 09:00:00+00:00,2024-11-30 19:40:00+00:00,LONG,97005.9,97102.9059,0.515433,50.0,35.0,15.0,WIN,13315.0
222,BTCUSDT,2024-12-01 08:20:00+00:00,2024-12-01 08:25:00+00:00,LONG,96863.1,96959.9631,0.516192,50.0,35.0,15.0,WIN,13330.0
223,BTCUSDT,2024-12-01 20:35:00+00:00,2024-12-02 03:50:00+00:00,SHORT,96983.9,96886.9161,0.515549,50.0,35.0,15.0,WIN,13345.0
224,BTCUSDT,2024-12-02 04:05:00+00:00,2024-12-02 04:05:00+00:00,SHORT,96560.4,96463.8396,0.517811,50.0,35.0,15.0,WIN,13360.0
225,BTCUSDT,2024-12-02 14:45:00+00:00,2024-12-02 14:45:00+00:00,LONG,96761.8,96858.5618,0.516733,50.0,35.0,15.0,WIN,13375.0
226,BTCUSDT,2024-12-03 00:45:00+00:00,2024-12-03 00:45:00+00:00,LONG,96024.8,96120.8248,0.520699,50.0,35.0,15.0,WIN,13390.0
227,BTCUSDT,2024-12-03 07:20:00+00:00,2024-12-03 07:35:00+00:00,SHORT,95497.0,95401.503,0.523577,50.0,35.0,15.0,WIN,13405.0
228,BTCUSDT,2024-12-03 15:25:00+00:00,2024-12-04 01:30:00+00:00,LONG,96263.9,96360.1639,0.519406,50.0,35.0,15.0,WIN,13420.0
229,BTCUSDT,2024-12-04 12:35:00+00:00,2024-12-04 12:35:00+00:00,SHORT,96038.5,95942.4615,0.520625,50.0,35.0,15.0,WIN,13435.0
230,BTCUSDT,2024-12-04 19:25:00+00:00,2024-12-04 19:25:00+00:00,LONG,96509.8,96606.3098,0.518082,50.0,35.0,15.0,WIN,13450.0
231,BTCUSDT,2024-12-05 13:20:00+00:00,2024-12-05 14:40:00+00:00,LONG,103335.9,103439.2359,0.483859,50.0,35.0,15.0,WIN,13465.0
232,BTCUSDT,2024-12-05 15:45:00+00:00,2024-12-05 15:45:00+00:00,SHORT,101420.0,101318.58,0.492999,50.0,35.0,15.0,WIN,13480.0
233,BTCUSDT,2024-12-07 19:00:00+00:00,2024-12-07 19:10:00+00:00,LONG,100190.6,100290.7906,0.499049,50.0,35.0,15.0,WIN,13495.0
234,BTCUSDT,2024-12-08 08:20:00+00:00,2024-12-08 08:35:00+00:00,SHORT,99459.0,99359.541,0.50272,50.0,35.0,15.0,WIN,13510.0
235,BTCUSDT,2024-12-08 13:05:00+00:00,2024-12-08 13:05:00+00:00,LONG,99990.1,100090.0901,0.50005,50.0,35.0,15.0,WIN,13525.0
236,BTCUSDT,2024-12-08 22:10:00+00:00,2024-12-08 22:55:00+00:00,LONG,100069.9,100169.9699,0.499651,50.0,35.0,15.0,WIN,13540.0
237,BTCUSDT,2024-12-10 00:55:00+00:00,2024-12-10 01:25:00+00:00,LONG,97953.3,98051.2533,0.510447,50.0,35.0,15.0,WIN,13555.0
238,BTCUSDT,2024-12-10 03:10:00+00:00,2024-12-10 03:10:00+00:00,SHORT,96318.6,96222.2814,0.519111,50.0,35.0,15.0,WIN,13570.0
239,BTCUSDT,2024-12-10 10:05:00+00:00,2024-12-10 10:10:00+00:00,LONG,97681.3,97778.9813,0.511869,50.0,35.0,15.0,WIN,13585.0
240,BTCUSDT,2024-12-10 15:45:00+00:00,2024-12-10 15:45:00+00:00,SHORT,96530.0,96433.47,0.517974,50.0,35.0,15.0,WIN,13600.0
241,BTCUSDT,2024-12-10 22:55:00+00:00,2024-12-10 23:00:00+00:00,LONG,96882.8,96979.6828,0.516087,50.0,35.0,15.0,WIN,13615.0
242,BTCUSDT,2024-12-12 10:10:00+00:00,2024-12-12 11:10:00+00:00,SHORT,100485.0,100384.515,0.497587,50.0,35.0,15.0,WIN,13630.0
243,BTCUSDT,2024-12-12 13:20:00+00:00,2024-12-12 13:20:00+00:00,LONG,101283.6,101384.8836,0.493663,50.0,35.0,15.0,WIN,13645.0
244,BTCUSDT,2024-12-12 19:35:00+00:00,2024-12-12 19:35:00+00:00,SHORT,99886.9,99787.0131,0.500566,50.0,35.0,15.0,WIN,13660.0
245,BTCUSDT,2024-12-13 08:35:00+00:00,2024-12-13 10:50:00+00:00,LONG,100307.5,100407.8075,0.498467,50.0,35.0,15.0,WIN,13675.0
246,BTCUSDT,2024-12-13 16:35:00+00:00,2024-12-13 16:35:00+00:00,LONG,100740.4,100841.1404,0.496325,50.0,35.0,15.0,WIN,13690.0
247,BTCUSDT,2024-12-14 01:25:00+00:00,2024-12-14 01:25:00+00:00,LONG,102486.1,102588.5861,0.487871,50.0,35.0,15.0,WIN,13705.0
248,BTCUSDT,2024-12-16 15:00:00+00:00,2024-12-16 15:00:00+00:00,LONG,105453.9,105559.3539,0.474141,50.0,35.0,15.0,WIN,13720.0
249,BTCUSDT,2024-12-16 23:05:00+00:00,2024-12-16 23:05:00+00:00,SHORT,105798.8,105693.0012,0.472595,50.0,35.0,15.0,WIN,13735.0
250,BTCUSDT,2024-12-17 03:40:00+00:00,2024-12-17 03:40:00+00:00,LONG,106620.9,106727.5209,0.468951,50.0,35.0,15.0,WIN,13750.0
251,BTCUSDT,2024-12-17 15:30:00+00:00,2024-12-17 15:30:00+00:00,SHORT,106019.0,105912.981,0.471614,50.0,35.0,15.0,WIN,13765.0
252,BTCUSDT,2024-12-17 19:50:00+00:00,2024-12-17 20:05:00+00:00,SHORT,106368.1,106261.7319,0.470066,50.0,35.0,15.0,WIN,13780.0
253,BTCUSDT,2024-12-18 11:30:00+00:00,2024-12-18 11:35:00+00:00,LONG,104698.2,104802.8982,0.477563,50.0,35.0,15.0,WIN,13795.0
254,BTCUSDT,2024-12-18 15:10:00+00:00,2024-12-18 16:15:00+00:00,SHORT,103677.8,103574.1222,0.482263,50.0,35.0,15.0,WIN,13810.0
255,BTCUSDT,2024-12-18 16:25:00+00:00,2024-12-18 16:25:00+00:00,SHORT,103533.8,103430.2662,0.482934,50.0,35.0,15.0,WIN,13825.0
256,BTCUSDT,2024-12-19 05:25:00+00:00,2024-12-19 07:25:00+00:00,LONG,101300.0,101401.3,0.493583,50.0,35.0,15.0,WIN,13840.0
257,BTCUSDT,2024-12-19 15:05:00+00:00,2024-12-19 15:05:00+00:00,SHORT,100703.6,100602.8964,0.496507,50.0,35.0,15.0,WIN,13855.0
258,BTCUSDT,2024-12-20 05:30:00+00:00,2024-12-20 05:50:00+00:00,SHORT,96954.1,96857.1459,0.515708,50.0,35.0,15.0,WIN,13870.0
259,BTCUSDT,2024-12-20 07:20:00+00:00,2024-12-20 07:20:00+00:00,LONG,97946.5,98044.4465,0.510483,50.0,35.0,15.0,WIN,13885.0
260,BTCUSDT,2024-12-20 08:40:00+00:00,2024-12-20 08:40:00+00:00,SHORT,96157.7,96061.5423,0.519979,50.0,35.0,15.0,WIN,13900.0
261,BTCUSDT,2024-12-20 15:45:00+00:00,2024-12-20 15:45:00+00:00,LONG,97196.2,97293.3962,0.514423,50.0,35.0,15.0,WIN,13915.0
262,BTCUSDT,2024-12-21 13:00:00+00:00,2024-12-21 13:20:00+00:00,SHORT,97109.8,97012.6902,0.514881,50.0,35.0,15.0,WIN,13930.0
263,BTCUSDT,2024-12-21 20:30:00+00:00,2024-12-24 15:35:00+00:00,LONG,97806.9,97904.7069,0.511211,50.0,35.0,15.0,WIN,13945.0
264,BTCUSDT,2024-12-25 10:25:00+00:00,2024-12-25 20:25:00+00:00,LONG,99242.6,99341.8426,0.503816,50.0,35.0,15.0,WIN,13960.0
265,BTCUSDT,2024-12-26 16:15:00+00:00,2024-12-26 16:15:00+00:00,LONG,96298.5,96394.7985,0.519219,50.0,35.0,15.0,WIN,13975.0
266,BTCUSDT,2024-12-26 21:20:00+00:00,2024-12-26 23:05:00+00:00,SHORT,95461.6,95366.1384,0.523771,50.0,35.0,15.0,WIN,13990.0
267,BTCUSDT,2024-12-27 01:50:00+00:00,2024-12-27 02:00:00+00:00,LONG,95975.9,96071.8759,0.520964,50.0,35.0,15.0,WIN,14005.0
268,BTCUSDT,2024-12-27 07:40:00+00:00,2024-12-27 07:40:00+00:00,SHORT,94840.5,94745.6595,0.527201,50.0,35.0,15.0,WIN,14020.0
269,BTCUSDT,2024-12-27 15:20:00+00:00,2024-12-27 15:30:00+00:00,SHORT,94610.7,94516.0893,0.528481,50.0,35.0,15.0,WIN,14035.0
270,BTCUSDT,2024-12-27 23:40:00+00:00,2024-12-29 14:30:00+00:00,SHORT,94116.9,94022.7831,0.531254,50.0,35.0,15.0,WIN,14050.0
271,BTCUSDT,2024-12-30 03:00:00+00:00,2024-12-30 03:05:00+00:00,LONG,93869.7,93963.5697,0.532653,50.0,35.0,15.0,WIN,14065.0
272,BTCUSDT,2024-12-30 11:40:00+00:00,2024-12-30 12:00:00+00:00,LONG,93869.1,93962.9691,0.532657,50.0,35.0,15.0,WIN,14080.0
273,BTCUSDT,2024-12-30 13:25:00+00:00,2024-12-30 13:35:00+00:00,SHORT,93238.6,93145.3614,0.536259,50.0,35.0,15.0,WIN,14095.0
274,BTCUSDT,2024-12-30 18:10:00+00:00,2024-12-30 18:10:00+00:00,LONG,94082.5,94176.5825,0.531448,50.0,35.0,15.0,WIN,14110.0
275,BTCUSDT,2024-12-31 06:25:00+00:00,2024-12-31 07:00:00+00:00,LONG,92744.5,92837.2445,0.539116,50.0,35.0,15.0,WIN,14125.0
276,BTCUSDT,2024-12-31 17:55:00+00:00,2024-12-31 18:25:00+00:00,SHORT,93868.8,93774.9312,0.532658,50.0,35.0,15.0,WIN,14140.0
277,BTCUSDT,2025-01-01 01:00:00+00:00,2025-01-01 15:55:00+00:00,LONG,94363.6,94457.9636,0.529865,50.0,35.0,15.0,WIN,14155.0
278,BTCUSDT,2025-01-03 14:20:00+00:00,2025-01-03 14:20:00+00:00,LONG,96878.7,96975.5787,0.516109,50.0,35.0,15.0,WIN,14170.0
279,BTCUSDT,2025-01-04 00:50:00+00:00,2025-01-04 01:15:00+00:00,SHORT,97877.0,97779.123,0.510845,50.0,35.0,15.0,WIN,14185.0
280,BTCUSDT,2025-01-04 07:55:00+00:00,2025-01-04 08:00:00+00:00,LONG,98192.9,98291.0929,0.509202,50.0,35.0,15.0,WIN,14200.0
281,BTCUSDT,2025-01-04 09:50:00+00:00,2025-01-04 15:50:00+00:00,SHORT,97580.0,97482.42,0.5124,50.0,35.0,15.0,WIN,14215.0
282,BTCUSDT,2025-01-04 18:15:00+00:00,2025-01-04 19:15:00+00:00,LONG,98028.9,98126.9289,0.510054,50.0,35.0,15.0,WIN,14230.0
283,BTCUSDT,2025-01-05 03:35:00+00:00,2025-01-05 08:00:00+00:00,SHORT,98101.2,98003.0988,0.509678,50.0,35.0,15.0,WIN,14245.0
284,BTCUSDT,2025-01-05 08:20:00+00:00,2025-01-05 09:50:00+00:00,SHORT,97806.6,97708.7934,0.511213,50.0,35.0,15.0,WIN,14260.0
285,BTCUSDT,2025-01-05 15:50:00+00:00,2025-01-05 16:05:00+00:00,LONG,98042.6,98140.6426,0.509982,50.0,35.0,15.0,WIN,14275.0
286,BTCUSDT,2025-01-06 10:45:00+00:00,2025-01-07 15:10:00+00:00,SHORT,98721.0,98622.279,0.506478,50.0,35.0,15.0,WIN,14290.0
287,BTCUSDT,2025-01-08 04:25:00+00:00,2025-01-08 04:25:00+00:00,SHORT,96321.1,96224.7789,0.519097,50.0,35.0,15.0,WIN,14305.0
288,BTCUSDT,2025-01-08 22:50:00+00:00,2025-01-08 22:55:00+00:00,LONG,95046.3,95141.3463,0.526059,50.0,35.0,15.0,WIN,14320.0
289,BTCUSDT,2025-01-08 23:45:00+00:00,2025-01-08 23:45:00+00:00,LONG,95075.3,95170.3753,0.525899,50.0,35.0,15.0,WIN,14335.0
290,BTCUSDT,2025-01-09 15:35:00+00:00,2025-01-09 15:40:00+00:00,LONG,93772.4,93866.1724,0.533206,50.0,35.0,15.0,WIN,14350.0
291,BTCUSDT,2025-01-10 02:35:00+00:00,2025-01-10 03:45:00+00:00,LONG,93486.8,93580.2868,0.534835,50.0,35.0,15.0,WIN,14365.0
292,BTCUSDT,2025-01-10 13:50:00+00:00,2025-01-10 13:50:00+00:00,SHORT,93455.9,93362.4441,0.535012,50.0,35.0,15.0,WIN,14380.0
293,BTCUSDT,2025-01-10 18:10:00+00:00,2025-01-10 18:10:00+00:00,LONG,95532.2,95627.7322,0.523384,50.0,35.0,15.0,WIN,14395.0
294,BTCUSDT,2025-01-10 19:45:00+00:00,2025-01-10 19:45:00+00:00,LONG,95054.3,95149.3543,0.526015,50.0,35.0,15.0,WIN,14410.0
295,BTCUSDT,2025-01-11 11:00:00+00:00,2025-01-11 11:05:00+00:00,LONG,94443.6,94538.0436,0.529416,50.0,35.0,15.0,WIN,14425.0
296,BTCUSDT,2025-01-11 17:35:00+00:00,2025-01-11 17:45:00+00:00,SHORT,94154.0,94059.846,0.531045,50.0,35.0,15.0,WIN,14440.0
297,BTCUSDT,2025-01-11 21:10:00+00:00,2025-01-11 21:15:00+00:00,LONG,94638.4,94733.0384,0.528327,50.0,35.0,15.0,WIN,14455.0
298,BTCUSDT,2025-01-12 14:05:00+00:00,2025-01-12 14:05:00+00:00,LONG,94673.2,94767.8732,0.528133,50.0,35.0,15.0,WIN,14470.0
299,BTCUSDT,2025-01-12 21:20:00+00:00,2025-01-12 21:45:00+00:00,SHORT,94438.2,94343.7618,0.529447,50.0,35.0,15.0,WIN,14485.0
300,BTCUSDT,2025-01-13 00:45:00+00:00,2025-01-13 00:45:00+00:00,LONG,95538.3,95633.8383,0.52335,50.0,35.0,15.0,WIN,14500.0
301,BTCUSDT,2025-01-13 01:50:00+00:00,2025-01-13 02:45:00+00:00,SHORT,94042.3,93948.2577,0.531676,50.0,35.0,15.0,WIN,14515.0
302,BTCUSDT,2025-01-13 06:40:00+00:00,2025-01-13 06:45:00+00:00,SHORT,93845.9,93752.0541,0.532788,50.0,35.0,15.0,WIN,14530.0
303,BTCUSDT,2025-01-14 16:45:00+00:00,2025-01-14 16:45:00+00:00,SHORT,95415.2,95319.7848,0.524026,50.0,35.0,15.0,WIN,14545.0
304,BTCUSDT,2025-01-14 19:25:00+00:00,2025-01-14 19:35:00+00:00,LONG,96922.8,97019.7228,0.515874,50.0,35.0,15.0,WIN,14560.0
305,BTCUSDT,2025-01-15 11:10:00+00:00,2025-01-15 11:10:00+00:00,SHORT,96704.0,96607.296,0.517042,50.0,35.0,15.0,WIN,14575.0
306,BTCUSDT,2025-01-15 13:35:00+00:00,2025-01-15 13:35:00+00:00,LONG,98493.0,98591.493,0.50765,50.0,35.0,15.0,WIN,14590.0
307,BTCUSDT,2025-01-16 03:25:00+00:00,2025-01-16 03:30:00+00:00,SHORT,99487.0,99387.513,0.502578,50.0,35.0,15.0,WIN,14605.0
308,BTCUSDT,2025-01-16 16:15:00+00:00,2025-01-16 16:20:00+00:00,LONG,99366.1,99465.4661,0.50319,50.0,35.0,15.0,WIN,14620.0
309,BTCUSDT,2025-01-17 23:45:00+00:00,2025-01-17 23:50:00+00:00,SHORT,104227.9,104123.6721,0.479718,50.0,35.0,15.0,WIN,14635.0
310,BTCUSDT,2025-01-18 13:40:00+00:00,2025-01-18 13:40:00+00:00,LONG,103747.3,103851.0473,0.48194,50.0,35.0,15.0,WIN,14650.0
311,BTCUSDT,2025-01-18 23:35:00+00:00,2025-01-18 23:40:00+00:00,LONG,104542.7,104647.2427,0.478273,50.0,35.0,15.0,WIN,14665.0
312,BTCUSDT,2025-01-19 09:20:00+00:00,2025-01-19 09:20:00+00:00,SHORT,103801.2,103697.3988,0.48169,50.0,35.0,15.0,WIN,14680.0
313,BTCUSDT,2025-01-19 15:40:00+00:00,2025-01-19 19:10:00+00:00,LONG,105173.6,105278.7736,0.475404,50.0,35.0,15.0,WIN,14695.0
314,BTCUSDT,2025-01-19 21:45:00+00:00,2025-01-19 21:45:00+00:00,SHORT,104406.3,104301.8937,0.478898,50.0,35.0,15.0,WIN,14710.0
315,BTCUSDT,2025-01-20 06:20:00+00:00,2025-01-20 06:20:00+00:00,LONG,102519.7,102622.2197,0.487711,50.0,35.0,15.0,WIN,14725.0
316,BTCUSDT,2025-01-22 01:45:00+00:00,2025-01-22 04:40:00+00:00,SHORT,105441.1,105335.6589,0.474198,50.0,35.0,15.0,WIN,14740.0
317,BTCUSDT,2025-01-23 14:40:00+00:00,2025-01-23 14:40:00+00:00,LONG,104656.9,104761.5569,0.477752,50.0,35.0,15.0,WIN,14755.0
318,BTCUSDT,2025-01-23 21:50:00+00:00,2025-01-23 21:50:00+00:00,SHORT,102719.3,102616.5807,0.486763,50.0,35.0,15.0,WIN,14770.0
319,BTCUSDT,2025-01-24 22:00:00+00:00,2025-01-24 22:25:00+00:00,SHORT,105074.7,104969.6253,0.475852,50.0,35.0,15.0,WIN,14785.0
320,BTCUSDT,2025-01-25 13:20:00+00:00,2025-01-25 15:10:00+00:00,LONG,104726.8,104831.5268,0.477433,50.0,35.0,15.0,WIN,14800.0
321,BTCUSDT,2025-01-26 01:15:00+00:00,2025-01-26 02:10:00+00:00,SHORT,104576.5,104471.9235,0.478119,50.0,35.0,15.0,WIN,14815.0
322,BTCUSDT,2025-01-26 04:25:00+00:00,2025-01-26 04:25:00+00:00,LONG,105201.5,105306.7015,0.475278,50.0,35.0,15.0,WIN,14830.0
323,BTCUSDT,2025-01-26 10:30:00+00:00,2025-01-26 10:40:00+00:00,SHORT,104582.4,104477.8176,0.478092,50.0,35.0,15.0,WIN,14845.0
324,BTCUSDT,2025-01-26 16:40:00+00:00,2025-01-26 18:05:00+00:00,LONG,104930.5,105035.4305,0.476506,50.0,35.0,15.0,WIN,14860.0
325,BTCUSDT,2025-01-26 21:25:00+00:00,2025-01-26 21:45:00+00:00,SHORT,104857.8,104752.9422,0.476836,50.0,35.0,15.0,WIN,14875.0
