trade_no,symbol,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
161,PAXGUSDT,2025-11-19 02:05:00+00:00,2025-11-19 17:00:00+00:00,SHORT,4052.49,4048.4375,12.338093,50.0,35.0,15.0,WIN,12415.0
162,PAXGUSDT,2025-11-19 23:40:00+00:00,2025-11-19 23:45:00+00:00,LONG,4087.66,4091.7477,12.231937,50.0,35.0,15.0,WIN,12430.0
163,PAXGUSDT,2025-11-20 02:15:00+00:00,2025-11-20 02:15:00+00:00,SHORT,4056.03,4051.974,12.327325,50.0,35.0,15.0,WIN,12445.0
164,PAXGUSDT,2025-11-20 10:15:00+00:00,2025-11-20 11:00:00+00:00,SHORT,4052.32,4048.2677,12.338611,50.0,35.0,15.0,WIN,12460.0
165,PAXGUSDT,2025-11-20 12:50:00+00:00,2025-11-20 13:00:00+00:00,LONG,4069.25,4073.3192,12.287277,50.0,35.0,15.0,WIN,12475.0
166,PAXGUSDT,2025-11-20 17:00:00+00:00,2025-11-20 17:05:00+00:00,SHORT,4040.51,4036.4695,12.374675,50.0,35.0,15.0,WIN,12490.0
167,PAXGUSDT,2025-11-20 23:25:00+00:00,2025-11-20 23:45:00+00:00,LONG,4075.39,4079.4654,12.268764,50.0,35.0,15.0,WIN,12505.0
168,PAXGUSDT,2025-11-21 12:55:00+00:00,2025-11-21 12:55:00+00:00,LONG,4052.16,4056.2122,12.339098,50.0,35.0,15.0,WIN,12520.0
169,PAXGUSDT,2025-11-21 20:55:00+00:00,2025-11-21 21:05:00+00:00,SHORT,4058.59,4054.5314,12.319549,50.0,35.0,15.0,WIN,12535.0
170,PAXGUSDT,2025-11-24 01:55:00+00:00,2025-11-24 01:55:00+00:00,SHORT,4039.19,4035.1508,12.378719,50.0,35.0,15.0,WIN,12550.0
171,PAXGUSDT,2025-11-24 08:20:00+00:00,2025-11-24 09:10:00+00:00,LONG,4057.15,4061.2072,12.323922,50.0,35.0,15.0,WIN,12565.0
172,PAXGUSDT,2025-11-25 08:55:00+00:00,2026-06-10 18:50:00+00:00,SHORT,4106.55,4102.4434,12.175671,50.0,35.0,15.0,WIN,12580.0
173,PAXGUSDT,2026-06-11 01:55:00+00:00,2026-06-11 07:20:00+00:00,LONG,4104.2,4108.3042,12.182642,50.0,35.0,15.0,WIN,12595.0
174,PAXGUSDT,2026-06-11 12:30:00+00:00,2026-06-11 12:30:00+00:00,SHORT,4069.2,4065.1308,12.287428,50.0,35.0,15.0,WIN,12610.0
175,PAXGUSDT,2026-06-11 16:15:00+00:00,2026-06-11 16:15:00+00:00,LONG,4103.51,4107.6135,12.184691,50.0,35.0,15.0,WIN,12625.0
176,PAXGUSDT,2026-06-11 17:35:00+00:00,2026-06-11 17:35:00+00:00,LONG,4145.9,4150.0459,12.060108,50.0,35.0,15.0,WIN,12640.0
177,PAXGUSDT,2026-06-12 02:50:00+00:00,2026-06-12 05:10:00+00:00,SHORT,4185.17,4180.9848,11.946946,50.0,35.0,15.0,WIN,12655.0
178,PAXGUSDT,2026-06-12 08:25:00+00:00,2026-06-12 08:55:00+00:00,LONG,4212.75,4216.9628,11.868732,50.0,35.0,15.0,WIN,12670.0
179,PAXGUSDT,2026-06-14 13:05:00+00:00,2026-06-14 13:25:00+00:00,SHORT,4222.96,4218.737,11.840036,50.0,35.0,15.0,WIN,12685.0
180,PAXGUSDT,2026-06-15 17:40:00+00:00,2026-06-15 18:00:00+00:00,SHORT,4314.51,4310.1955,11.588802,50.0,35.0,15.0,WIN,12700.0
181,PAXGUSDT,2026-06-16 03:45:00+00:00,2026-06-16 08:05:00+00:00,LONG,4322.78,4327.1028,11.566631,50.0,35.0,15.0,WIN,12715.0
182,PAXGUSDT,2026-06-16 15:20:00+00:00,2026-06-17 04:30:00+00:00,SHORT,4315.74,4311.4243,11.585499,50.0,35.0,15.0,WIN,12730.0
183,PAXGUSDT,2026-06-17 13:05:00+00:00,2026-06-17 13:20:00+00:00,LONG,4321.13,4325.4511,11.571047,50.0,35.0,15.0,WIN,12745.0
184,PAXGUSDT,2026-06-17 18:20:00+00:00,2026-06-17 18:20:00+00:00,SHORT,4300.57,4296.2694,11.626366,50.0,35.0,15.0,WIN,12760.0
185,PAXGUSDT,2026-06-18 01:30:00+00:00,2026-06-18 01:40:00+00:00,LONG,4309.89,4314.1999,11.601224,50.0,35.0,15.0,WIN,12775.0
186,PAXGUSDT,2026-06-18 07:55:00+00:00,2026-06-18 08:00:00+00:00,SHORT,4284.19,4279.9058,11.670818,50.0,35.0,15.0,WIN,12790.0
187,PAXGUSDT,2026-06-19 18:05:00+00:00,2026-06-20 15:15:00+00:00,LONG,4155.52,4159.6755,12.032189,50.0,35.0,15.0,WIN,12805.0
188,PAXGUSDT,2026-06-20 15:35:00+00:00,2026-06-21 06:30:00+00:00,LONG,4158.21,4162.3682,12.024405,50.0,35.0,15.0,WIN,12820.0
189,PAXGUSDT,2026-06-21 15:40:00+00:00,2026-06-22 00:15:00+00:00,LONG,4160.68,4164.8407,12.017266,50.0,35.0,15.0,WIN,12835.0
190,PAXGUSDT,2026-06-22 00:35:00+00:00,2026-06-22 00:35:00+00:00,LONG,4161.44,4165.6014,12.015072,50.0,35.0,15.0,WIN,12850.0
191,PAXGUSDT,2026-06-22 09:15:00+00:00,2026-06-22 09:50:00+00:00,LONG,4199.66,4203.8597,11.905726,50.0,35.0,15.0,WIN,12865.0
192,PAXGUSDT,2026-06-22 13:40:00+00:00,2026-06-22 13:40:00+00:00,SHORT,4186.99,4182.803,11.941753,50.0,35.0,15.0,WIN,12880.0
193,PAXGUSDT,2026-06-23 00:30:00+00:00,2026-06-23 01:15:00+00:00,SHORT,4177.47,4173.2925,11.968967,50.0,35.0,15.0,WIN,12895.0
194,PAXGUSDT,2026-06-23 01:35:00+00:00,2026-06-23 01:35:00+00:00,SHORT,4164.5,4160.3355,12.006243,50.0,35.0,15.0,WIN,12910.0
195,PAXGUSDT,2026-06-23 13:55:00+00:00,2026-06-23 14:05:00+00:00,LONG,4131.02,4135.151,12.103548,50.0,35.0,15.0,WIN,12925.0
196,PAXGUSDT,2026-06-24 11:05:00+00:00,2026-06-24 11:05:00+00:00,SHORT,4052.57,4048.5174,12.33785,50.0,35.0,15.0,WIN,12940.0
197,PAXGUSDT,2026-06-25 00:05:00+00:00,2026-06-25 12:45:00+00:00,LONG,4012.28,4016.2923,12.461742,50.0,35.0,15.0,WIN,12955.0
198,PAXGUSDT,2026-06-25 12:50:00+00:00,2026-06-25 12:50:00+00:00,LONG,4013.76,4017.7738,12.457147,50.0,35.0,15.0,WIN,12970.0
199,PAXGUSDT,2026-06-25 23:05:00+00:00,2026-06-25 23:45:00+00:00,SHORT,4020.94,4016.9191,12.434903,50.0,35.0,15.0,WIN,12985.0
200,PAXGUSDT,2026-06-26 07:05:00+00:00,2026-06-26 07:25:00+00:00,LONG,4027.08,4031.1071,12.415944,50.0,35.0,15.0,WIN,13000.0
201,PAXGUSDT,2026-06-27 17:40:00+00:00,2026-06-27 19:40:00+00:00,SHORT,4074.04,4069.966,12.27283,50.0,35.0,15.0,WIN,13015.0
202,PAXGUSDT,2026-06-28 15:15:00+00:00,2026-06-28 22:00:00+00:00,SHORT,4071.31,4067.2387,12.281059,50.0,35.0,15.0,WIN,13030.0
203,PAXGUSDT,2026-06-28 22:15:00+00:00,2026-06-28 22:15:00+00:00,SHORT,4064.42,4060.3556,12.301878,50.0,35.0,15.0,WIN,13045.0
204,PAXGUSDT,2026-06-29 08:50:00+00:00,2026-06-29 08:55:00+00:00,SHORT,4050.1,4046.0499,12.345374,50.0,35.0,15.0,WIN,13060.0
205,PAXGUSDT,2026-06-30 06:50:00+00:00,2026-06-30 14:05:00+00:00,LONG,4029.85,4033.8798,12.40741,50.0,35.0,15.0,WIN,13075.0
206,PAXGUSDT,2026-06-30 20:35:00+00:00,2026-06-30 20:55:00+00:00,SHORT,4008.31,4004.3017,12.474085,50.0,35.0,15.0,WIN,13090.0
